"crno","corpNm","corpEnsnNm","enpPbanCmpyNm","enpRprFnm","corpRegMrktDcd","corpRegMrktDcdNm","corpDcd","corpDcdNm","bzno","enpOzpno","enpBsadr","enpDtadr","enpHmpgUrl","enpTlno","enpFxno","sicNm","enpEstbDt","enpStacMm","enpXchgLstgDt","enpXchgLstgAbolDt","enpKosdaqLstgDt","enpKosdaqLstgAbolDt","enpKrxLstgDt","enpKrxLstgAbolDt","smenpYn","enpMntrBnkNm","enpEmpeCnt","empeAvgCnwkTermCtt","enpPn1AvgSlryAmt","actnAudpnNm","audtRptOpnnCtt","enpMainBizNm","fssCorpUnqNo","fssCorpChgDtm","fstOpegDt","lastOpegDt"
"1101110005408","주식회사 신북리조트","sinbukresort","신북리조트","김  경  혜","E","기타","","","2028132806","07237","서울특별시 영등포구 국회대로70길 18 (여의도동, 한양빌딩)","서울특별시 영등포구 국회대로70길 18 (여의도동, 한양빌딩)","www.sinbukresort.co.kr","02-595-7293","02-595-4020","","19580911","12","","","","","","","","","0","","0","","","","00162230","2023/02/22","20260101","20260101"
"1101110005408","(주)신북리조트","SINBUK RESORT","","김경혜","","","","","2028132806","07237","서울 영등포구 여의도동","14-31","","82-02-595-7293","","욕탕업","19580911","","","","","","","","","","10","","0","","","","","","20251008","20251014"
"1101110005432","(주)보진재","Pochinchai","보진재","김정선","E","기타","","","1078113635","07222","서울특별시 영등포구 당산로 237 (당산동 6가) 그린빌 402호","","www.pochinchai.co.kr","031-955-1115","031-943-3234","","19690408","12","","","","05/04/30","","","","","4","28.3","36005000","","","","00123514","2019/05/14","20200509","20260914"
"1101110005432","(주)보진재","Pochinchai","보진재","김정선","E","기타","","","1078113635","07222","서울특별시 영등포구 당산로 237 (당산동 6가) 그린빌 402호","서울특별시 영등포구 당산로 237 (당산동 6가) 그린빌 402호","www.pochinchai.co.kr","031-955-1115","031-943-3234","","19690408","12","","","","05/04/30","","","","","4","28.3","36005000","","","","00123514","2019/05/14","20260101","20260101"
"1101110005486","한국화상정보제판공업협동조합","HAN KUK HWA SANG JEP","","이영환","","","","","2018202403","08501","서울 금천구 가산동","459-3","","82-02-2636-6663","","","19850514","","","","","","","","","","135","","0","","","","","","20200517","20200517"
"1101110005490","천혜종합건설(주)","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","","","","20200509","20260914"
"1101110005581","현대교역(주)","HYONDAE COMMERCIAL CO., LTD.","현대교역","장경운","E","기타","","","1068101140","140140","서울특별시 용산구 서계동 33-112","","WWW.HYUNDAI COLOR.COM","703-7474","718-4191","","19660601","12","","","","","","","","","0","","0","","","","00164520","2024/06/28","20200509","20260914"
"1101110005581","현대교역(주)","HYONDAE COMMERCIAL CO., LTD.","현대교역","장경운","E","기타","","","1068101140","140140","서울특별시 용산구 서계동 33-112","서울특별시 용산구 서계동 33-112","WWW.HYUNDAI COLOR.COM","703-7474","718-4191","","19660601","12","","","","","","","","","0","","0","","","","00164520","2024/06/28","20260101","20260101"
"1101110005622","(주)유엔아이","YOU&I CORPORATION","유엔아이","대표이사 민홍기","E","기타","","","1348107377","15118","경기도 시흥시 엠티브이26로 53 (정왕동, (주)유엔아이)","","www.youicolor.com","031-494-2030","031-494-2050","","19700909","12","","","","","","","","","0","","0","","","","00441580","2022/02/25","20200509","20260914"
"1101110005622","(주)유엔아이","YOU&I CORPORATION","유엔아이","대표이사 민홍기","E","기타","","","1348107377","15118","경기도 시흥시 엠티브이26로 53 (정왕동, (주)유엔아이)","경기도 시흥시 엠티브이26로 53 (정왕동, (주)유엔아이)","www.youicolor.com","031-494-2030","031-494-2050","","19700909","12","","","","","","","","","0","","0","","","","00441580","2022/02/25","20260101","20260101"
"1101110005622","(주)유엔아이","YOU & I","","민홍기","","","","","1348107377","15118","경기도 시흥시 엠티브이26로 53","(정왕동)","","82-031-494-2030","031-494-2050","염료_ 조제 무기안료_ 유연제 및 기타 착색제 제조업","19700909","","","","","","","","","","30","","0","","","","","","20251008","20251014"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","86","12.74","51222000","예일회계법인","적정의견","","00147222","2022/12/07","20250320","20260914"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","86","12.74","51222000","","","","00147222","2022/12/07","20250814","20260604"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","78","12.58","56892000","예일회계법인","적정의견","","00147222","2022/12/07","20260320","20260601"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","78","12.58","56892000","","","","00147222","2022/12/07","20260319","20260319"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","86","12.74","51222000","","","","00147222","2022/12/07","20260101","20260101"
"1101110005664","전방(주)","CHONBANG CO LTD","","조덕현","","","","","1028117373","03742","서울특별시 서대문구 서소문로 21","13층 (충정로3가,충정타워빌딩)","","82-062-716-6707","02-720-1790","면직물 직조업","19530223","","","","","","","","","","0","","0","","","","","","20251008","20251014"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","102","10.59","43552000","대주회계법인","적정의견","","00147222","2022/12/07","20240316","20250319"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","102","10.59","43552000","","","","00147222","2022/12/07","20240314","20240315"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","242","12.58","43912000","예일회계법인","적정의견","","00147222","2022/12/07","20230315","20240313"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","262","12.73","36696000","예일회계법인","적정의견","","00147222","2022/12/07","20220317","20230314"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조덕현","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","289","11.8","36160000","예일회계법인","적정의견","","00147222","2021/12/15","20211118","20220316"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조규옥, 김형건","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","289","11.8","36160000","예일회계법인","적정의견","","00147222","2021/04/15","20210318","20211117"
"1101110005664","(주)전방","CHONBANG CO.,LTD","전방","조규옥, 김형건","P","유가","","","1028117373","03742","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)","","www.chonbang.co.kr","02-2122-6000","02-392-3923","","19530223","12","68/10/21","","","","","","","","302","11.36","35602000","광교회계법인","예외사항없음","","00147222","2020/02/20","20200509","20210317"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김알버트해리","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","114","5.78","63000000","","","","00258476","2026/03/19","20260331","20260914"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김알버트해리","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","129","4.68","57000000","","","","00258476","2026/03/19","20260319","20260330"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김형건","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","129","4.68","57000000","","","","00258476","2025/02/28","20250331","20260318"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김형건","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","129","4.68","57000000","","","","00258476","2025/02/28","20260101","20260101"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김형건","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","167","3.58","59000000","","","","00258476","2025/02/28","20240401","20250330"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김형건","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","168","3.7","56000000","","","","00258476","2022/11/28","20230329","20240329"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","김형건","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889808","0263889991","","19610605","12","","","","","","","","","162","3.7","51000000","","","","00258476","2022/11/28","20221128","20230328"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","홍인숙","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889811","0263889991","","19610605","12","","","","","","","","","162","3.7","51000000","","","","00258476","2022/06/16","20220331","20221127"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","홍인숙","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889811","0263889991","","19610605","12","","","","","","","","","139","4.4","53000000","","","","00258476","2022/02/23","20210331","20220330"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","홍인숙","E","기타","","","2058101466","04796","서울특별시 성동구 아차산로11가길 3 (성수동2가) 6-9층","","www.doklipmun.co.kr","0263889811","0263889991","","19610605","12","","","","","","","","","140","4.2","41000000","","","","00258476","2021/02/26","20200627","20210330"
"1101110005705","주식회사 독립문","DOKLIPMUN CO., LTD","독립문","홍인숙","E","기타","","","2058101466","02496","서울특별시 동대문구 망우로12길 6 주식회사 독립문","","www.doklipmun.co.kr","02-3407-0854","070-7431-1702","","19610605","12","","","","","","","","","140","4.2","41000000","","","","00258476","2020/02/26","20200509","20200622"
"1101110005755","신흥식산","","","이득한","","","31","주식회사","2028144603","05842","서울특별시 송파구 장지동 송파대로 55","에이동 1층 10게이트 (장지동,서울복합물류)","","02  469 2921","02  469 2920","","19560307","","","","","","","","Y","","13","","0","","","","","","20220930","20260914"
"1101110005755","신흥식산","","","이득한","","","31","주식회사","2028144603","05842","서울특별시 송파구 장지동 송파대로 55","에이동 1층 10게이트 (장지동,서울복합물류)","","02  469 2921","02  469 2920","","19560307","","","","","","","","Y","","15","","0","","","","","","20210331","20220729"
"1101110005755","신흥식산(주)","","","이득한","","","","","2028144603","04786","서울 성동구 성수2가1동","236-5","","82-02-469-2923","02-469-2920","","","","","","","","","","","","0","","0","","","","","","20200517","20200517"
"1101110005789","주식회사 풍농","Pung-nong Co., Ltd","풍농","송상재","E","기타","","","1058103956","04176","서울특별시 마포구 마포대로 6 (마포동, 근풍빌딩)","","","02-712-8791","02-719-1942","","19621222","12","","","","","","","","","0","","0","","","","00155489","2024/02/20","20210908","20260914"
"1101110005789","주식회사 풍농","Pung-nong Co., Ltd","풍농","송상재","E","기타","","","1058103956","04176","서울특별시 마포구 마포대로 6 (마포동, 근풍빌딩)","서울특별시 마포구 마포대로 6 (마포동, 근풍빌딩)","","02-712-8791","02-719-1942","","19621222","12","","","","","","","","","0","","0","","","","00155489","2024/02/20","20260101","20260101"
"1101110005789","(주)풍농","PUNGNONG CO.,LTD","","이동렬","","","","","1058103956","04176","서울특별시 마포구 마포대로 8","(마포동)","","82-02-3274-8764","02-712-2033","복합비료 및 기타 화학비료 제조업","19621222","","","","","","","","","","274","","0","","","","","","20251008","20251014"
"1101110005789","주식회사 풍농","Pung-nong Co., Ltd","풍농","이종철","E","기타","","","1058103956","04176","서울특별시 마포구 마포대로 6 (마포동, 근풍빌딩)","","","02-712-8791","02-719-1942","","19621222","12","","","","","","","","","0","","0","","","","00155489","2021/02/09","20200509","20210907"
"1101110005812","(주)농협케미컬","NONGHYUP CHEMICAL CO., LTD.","농협케미컬","최규동","E","기타","","","2148104598","13591","경기도 성남시 분당구 황새울로312번길 26 10층","","nhchemical.com","031-738-5200","031-738-5255","","19561212","12","","","","","","","","","0","","0","","","","00141051","2023/02/08","20201222","20260914"
"1101110005812","(주)농협케미컬","NONGHYUP CHEMICAL CO., LTD.","농협케미컬","최규동","E","기타","","","2148104598","13591","경기도 성남시 분당구 황새울로312번길 26 10층","경기도 성남시 분당구 황새울로312번길 26 10층","nhchemical.com","031-738-5200","031-738-5255","","19561212","12","","","","","","","","","0","","0","","","","00141051","2023/02/08","20260101","20260101"
"1101110005812","(주)농협케미컬","NONGHYUP CHEMICAL CO., LTD.","농협케미컬","김용식","E","기타","","","2148104598","13591","경기도 성남시 분당구 황새울로312번길 26 10층","","nhchemical.com","031-738-5200","031-738-5255","","19561212","12","","","","","","","","","0","","0","","","","00141051","2020/09/21","20200509","20201220"
"1101110005903","고려통상주식회사","Coryo Investment Corporation","고려통상","최상록","E","기타","","","2018132031","04535","서울특별시 중구 퇴계로 97","","","753-5214","756-5393","","19690911","12","","","","","","","","","0","","0","","","","00103097","2022/08/02","20200509","20260914"
"1101110005903","고려통상주식회사","Coryo Investment Corporation","고려통상","최상록","E","기타","","","2018132031","04535","서울특별시 중구 퇴계로 97","서울특별시 중구 퇴계로 97","","753-5214","756-5393","","19690911","12","","","","","","","","","0","","0","","","","00103097","2022/08/02","20260101","20260101"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","유재권, 전영택","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","881","16년 10개월","106000000","삼일회계법인","적정의견","","00128555","2026/03/25","20260325","20260914"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","881","16년 10개월","106000000","삼일회계법인","적정의견","","00128555","2023/01/06","20260316","20260324"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","881","16년 10개월","106000000","","","","00128555","2023/01/06","20260312","20260315"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","856","16년 10개월","103000000","삼일회계법인","적정의견","","00128555","2023/01/06","20250314","20260311"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","856","16년 10개월","103000000","","","","00128555","2023/01/06","20250313","20260222"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","856","16년 10개월","103000000","","","","00128555","2023/01/06","20260101","20260101"
"1101110005929","(주)삼천리","SAMCHULLY CO., LTD.","","유재권, 이찬의","","","","","1168100755","07328","서울 영등포구 국제금융로6길 42","","","023683584","","연료용 가스 제조 및 배관공급업","19660707","12","","","","","","","","","0","","0","","","도시가스","","","20251008","20251014"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","865","16년 5개월","100000000","","","","00128555","2023/01/06","20240314","20250312"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","865","16년 5개월","100000000","삼일회계법인","적정의견","","00128555","2023/01/06","20240316","20240318"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","847","16년 4개월","95000000","안진회계법인","적정의견","","00128555","2023/01/06","20230316","20240313"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","828","15년 0개월","93000000","안진회계법인","적정의견","","00128555","2023/01/06","20220317","20230315"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","819","15년 5개월","87000000","안진회계법인","적정의견","","00128555","2022/01/10","20210318","20220316"
"1101110005929","삼천리(주)","SAMCHULLY CO.,LTD","삼천리","이찬의, 유재권","P","유가","","","1168100755","07328","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)","","www.samchully.co.kr","02-368-3300","02-368-5042","","19660707","12","76/12/23","","","","","","","","814","14년 10개월","88000000","안진회계법인","예외사항없음","","00128555","2021/01/07","20200509","20210317"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5124","17.4","155000000","삼일회계법인","적정의견","","00126256","2024/03/22","20260312","20260914"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5124","17.4","155000000","","","","00126256","2024/03/22","20260311","20260405"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5163","17.2","149000000","삼일회계법인","적정의견","","00126256","2024/03/22","20250314","20260310"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5163","17.2","149000000","삼일회계법인","적정의견","","00126256","2024/03/22","20260101","20260101"
"1101110005953","삼성생명보험(주)","SAMSUNG LIFE INSURANCE CO.,LTD.","","홍원학","","","","","1048126688","06620","서울 서초구 서초대로74길 11","삼성생명보험 (서초동, 삼성전자빌딩)","","0220955806","","생명 보험업","19570404","12","","","","","","","","","0","","0","","","생명보험/부동산 임대","","","20251008","20251014"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5163","17.2","149000000","","","","00126256","2024/03/22","20250312","20251007"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5148","17.1","135000000","","","","00126256","2024/03/22","20240429","20250311"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","홍원학","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5148","17.1","135000000","삼일회계법인","적정의견","","00126256","2024/03/22","20240322","20240428"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","전영묵","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5148","17.1","135000000","삼일회계법인","적정의견","","00126256","2023/01/03","20240316","20240321"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","전영묵","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5148","17.1","135000000","","","","00126256","2023/01/03","20240313","20240315"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","전영묵","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5224","16.9","120000000","","","","00126256","2023/01/03","20230308","20240312"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","전영묵","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5250","16.3","115000000","","","","00126256","2023/01/03","20220308","20230307"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","전영묵","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5273","15.6","107000000","","","","00126256","2021/12/06","20210310","20220307"
"1101110005953","삼성생명보험(주)","Samsung Life Insurance co., Ltd","삼성생명","전영묵","P","유가","","","1048126688","06620","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사","","www.samsunglife.com","02-751-8157","02-751-8100","","19570404","12","10/05/12","","","","","","","","5346","14.8","94000000","","","","00126256","2020/12/15","20200509","20210309"
"1101110005995","(주)BYC","BYC CO.,LTD","BYC","김 대 환","P","유가","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","","home.byc.co.kr","02-840-3172","02-840-3159","","19550513","12","75/06/02","","","","","","","","544","10.0","41104000","삼정회계법인","예외사항없음","","00122579","2026/09/02","20260902","20260914"
"1101110005995","(주)BYC","BYC CO.,LTD","BYC","김 대 환","P","유가","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","","home.byc.co.kr","02-840-3172","02-840-3177","","19550513","12","75/06/02","","","","","","","","544","10.0","41104000","삼정회계법인","예외사항없음","","00122579","2023/08/10","20260320","20260901"
"1101110005995","(주)BYC","BYC CO.,LTD","BYC","김 대 환","P","유가","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","","home.byc.co.kr","02-840-3172","02-840-3177","","19550513","12","75/06/02","","","","","","","","544","10.0","41104000","","","","00122579","2023/08/10","20260319","20260319"
"1101110005995","(주)BYC","BYC CO.,LTD","BYC","김 대 환","P","유가","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","","home.byc.co.kr","02-840-3172","02-840-3177","","19550513","12","75/06/02","","","","","","","","556","9.8","37793000","삼정회계법인","적정의견","","00122579","2023/08/10","20250326","20260318"
"1101110005995","(주)BYC","BYC CO.,LTD","BYC","김 대 환","P","유가","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","home.byc.co.kr","02-840-3172","02-840-3177","","19550513","12","75/06/02","","","","","","","","556","9.8","37793000","삼정회계법인","적정의견","","00122579","2023/08/10","20260101","20260101"
"1101110005995","(주)비와이씨","BYC CO.,LTD.","","김대환","","","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27","(대림동)","","82-02-840-3178","02-840-3111","편조의복 제조업","19550815","","","","","","","","","","100","","0","","","","","","20251008","20251014"
"1101110005995","(주)BYC","BYC CO.,LTD","BYC","김 대 환","P","유가","","","1188103063","07447","서울특별시 영등포구 디지털로38길 27 (주)비와이씨","","home.byc.co.kr","02-840-3172","02-840-3177","","19550513","12","75/06/02","","","","","","","","556","9.8","37793000","","","","00122579","2023/08/10","20250320","20250325"
