crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,허병훈,D,기타,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,,25/02/24,,,,,,,861,7.7,83000000,한영회계법인,적정의견,,00217947,2025/02/24,20250224,20250311
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,허병훈,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,861,7.7,83000000,한영회계법인,적정의견,,00217947,2024/05/10,20240510,20250223
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,정두영,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,861,7.7,83000000,한영회계법인,적정의견,,00217947,2024/01/02,20240318,20240509
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,정두영,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,866,7.1,84000000,삼정회계법인,적정의견,,00217947,2024/01/02,20230324,20240317
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,윤명규,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,866,7.1,84000000,삼정회계법인,적정의견,,00217947,2023/02/15,20230315,20230323
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,윤명규,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,872,7.0,82000000,삼정회계법인,적정의견,,00217947,2023/02/15,20220316,20230314
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,윤명규,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,816,24,75000000,삼정회계법인,적정의견,,00217947,2021/12/13,20210317,20220315
1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,윤명규,P,유가,,,2018144158,04527,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,02-3406-6666,,19910320,12,02/06/17,,,,,,,,743,7.5,72000000,한영회계법인,적정의견,,00217947,2020/12/10,20200509,20210628
1101110759518,창강공영(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110759518,창강공영(주),,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110759550,(주)뉴안양관광호텔,,,,,,,,,,경기도 안양시 만안구,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110759576,주)아키그람,ARCHIGRAM CO. LTD,,,,,,,2208102713,06144,서울 강남구 역삼동,684-1  성영빌딩  2층,,82-02-557-8630,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110759675,세일종합건설(주),,,,,,,,1368100424,10109,경기 김포시 사우동,250-7,,82-031-982-7960,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110759708,선두건설주,,,김중규,,,,,2198104647,05602,서울 송파구 삼전동,128  -1  동화빌딩3층,,82-02-424-4708,02-421-8198,,19910718,,,,,,,,,,176,,0,,,,,,20200517,20200517
1101110759724,주식회사 사노피-아벤티스코리아,Sanofi-Aventis Korea,사노피-아벤티스코리아,배경은,E,기타,,,2208100544,06578,서울특별시 서초구 반포대로 235 (반포동) 반포오피스빌딩 11층,,www.sanofi.co.kr,02-2136-9583,02-2136-9588,,19910320,12,,,,,,,,,0,,0,,,,00223674,2024/02/16,20200509,20260914
1101110759724,주식회사 사노피-아벤티스코리아,Sanofi-Aventis Korea,사노피-아벤티스코리아,배경은,E,기타,,,2208100544,06578,서울특별시 서초구 반포대로 235 (반포동) 반포오피스빌딩 11층,서울특별시 서초구 반포대로 235 (반포동) 반포오피스빌딩 11층,www.sanofi.co.kr,02-2136-9583,02-2136-9588,,19910320,12,,,,,,,,,0,,0,,,,00223674,2024/02/16,20260101,20260101
1101110759732,주)경모종합건설,,,박종갑,,,,,2108114075,01368,서울 도봉구 쌍문1동,423-26,,82-02-0995-0771,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110759766,주식회사 새빛한빛,Saebit Hanbit,새빛한빛,공영태,E,기타,,,1018155054,03157,"서울특별시 종로구 종로 19 (종로1가, 르메이에르종로타운1)  1011호",,,02-723-1317,02-723-7656,,19910321,12,,,,,,,,,0,,0,,,,00672621,2020/05/15,20200509,20260914
1101110759766,주식회사 새빛한빛,Saebit Hanbit,새빛한빛,공영태,E,기타,,,1018155054,03157,"서울특별시 종로구 종로 19 (종로1가, 르메이에르종로타운1)  1011호","서울특별시 종로구 종로 19 (종로1가, 르메이에르종로타운1)  1011호",,02-723-1317,02-723-7656,,19910321,12,,,,,,,,,0,,0,,,,00672621,2020/05/15,20260101,20260101
1101110759807,(주)인디코인터내셔날,KUIOK HO YONG,,곽호용,,,,,2168104333,06746,서울 서초구 양재동,84-16  현산빌딩  4층,,82-02-578-6982,02-578-7607,,20001028,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110759873,연승실업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110759873,연승실업(주),YEON SEUNG LTD,,최봉식,,,,,1188105377,08639,서울 금천구 시흥3동,984  시흥유통상가31동225호,,82-02-806-6281,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110759881,(주)서울탑건설,"SEOUL TOP CONSTRUCTION CO.,LTD",서울탑건설,정광순,E,기타,,,2118608697,135010,서울특별시 강남구 논현동 70-8 백향빌딩,,,02-549-5071,02-545-1320,,19910321,12,,,,,,,,,0,,0,,,,00448626,2017/06/30,20200509,20260914
1101110759881,(주)서울탑건설,"SEOUL TOP CONSTRUCTION CO.,LTD",서울탑건설,정광순,E,기타,,,2118608697,135010,서울특별시 강남구 논현동 70-8 백향빌딩,서울특별시 강남구 논현동 70-8 백향빌딩,,02-549-5071,02-545-1320,,19910321,12,,,,,,,,,0,,0,,,,00448626,2017/06/30,20260101,20260101
1101110759924,선일상사,,,하치해,,,31,주식회사,2028141173,11725,경기도 의정부시 동일로104번길 21,(장암동),,02 2265 0066,02 2264 2653,,19910321,,,,,,,,Y,,5,,0,,,,,,20230428,20260914
1101110759924,선일상사,,,하치해,,,31,주식회사,2028141173,01615,서울 노원구 수락산로 258,"(상계동, 호성빌딩2층)",,02 2265 0066,02 2264 2653,,19910321,,,,,,,,Y,,5,,0,,,,,,20220429,20230427
1101110759924,선일상사,,,하치해,,,31,주식회사,2028141173,01615,서울 노원구 수락산로 258,"(상계동, 호성빌딩2층)",,02  22650066,02  22642653,,19910321,,,,,,,,Y,,5,,0,,,,,,20200517,20220331
1101110759924,(주)선일상사,SUNIL CORPORATION,,하치해,,,,,2028141173,01615,서울특별시  노원구  수락산로  258,호성빌딩  2층,,82-02-2265-0066,02-2264-2653,,19910321,,,,,,,,,,6,,0,,,,,,20200517,20200517
1101110759998,금당종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110759998,금당종합건설(주),KEUM DANG,,신달식,,,,,1148141712,14066,경기 안양시 동안구관양2동,1602-3금곡빌딩301호,,82-031-381-3956,031-381-3958,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110760052,서전일렉스(주),,,김선복,,,,,1128127387,08804,서울 관악구 남현동,1054-46  정윤빌딩  302,,,,,19910321,,,,,,,,,,16,,0,,,,,,20200517,20200517
1101110760078,메트로종합건설,,,이우재,,,31,주식회사,2148131659,55106,전라북도 전주시 완산구 꽃밭정로 16,",2층(평화동1가)",,063 224 5068,063 224 5069,,19910321,,,,,,,,Y,,10,,0,,,,,,20210730,20230830
1101110760078,메트로종합건설,,,이우재,,,31,주식회사,2148131659,54977,전라북도 전주시 완산구 중산로 22,(중화산동2가),,063 224 5068,063 224 5069,,19910321,,,,,,,,Y,,10,,0,,,,,,20201130,20210630
1101110760078,메트로종합건설,,,이우재,,,31,주식회사,2148131659,54977,전라북도 전주시 완산구 중산로 22,(중화산동2가),,063 224 5068,063 224 5069,,19910321,,,,,,,,Y,,11,,0,,,,,,20200517,20200929
1101110760078,(주)메트로종합건설,METROJONGHAP,,이우재,,,,,2148131659,55926,전라북도 임실군 임실읍 봉황로 184-1,2층,,82-063-224-5067,063-224-5069,,20010503,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110760094,(주)만리개발,,,,,,,,,,서울특별시 서초구 효령로 99 효서빌딩 방배동,효서빌딩 방배동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110760094,(주)만리개발,,,,,,,,,,서울특별시 서초구,효령로 99 (효서빌딩 방배동),,025216311,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110760193,(주)한스코,오원섭,,오원섭,,,,,1098128041,07343,서울특별시 영등포구 여의대방로 394,"지하1층  (여의도동,우정빌딩)",,82-02-2601-8871,02-2601-8873,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110760218,성민개발 (주),sungmindevelopment Ltd.,성민개발,전영종,E,기타,,,2118724054,137070,서울특별시 서초구 서초동 1321-6 동아타워지층,,,025343436,025343437,,20021120,12,,,,,,,,,0,,0,,,,00639820,2017/06/30,20200509,20260914
1101110760218,성민개발 (주),sungmindevelopment Ltd.,성민개발,전영종,E,기타,,,2118724054,137070,서울특별시 서초구 서초동 1321-6 동아타워지층,서울특별시 서초구 서초동 1321-6 동아타워지층,,025343436,025343437,,20021120,12,,,,,,,,,0,,0,,,,00639820,2017/06/30,20260101,20260101
1101110760226,(주)태룡통상,TAERYONG CO. LTD.,태룡통상,계상범,E,기타,,,1058634226,137130,서울특별시 서초구 양재동 109-2 세련빌딩 3층,,,02-3420-6771,02-555-1735,,19910321,12,,,,,,,,,0,,0,,,,00480242,2017/06/30,20200509,20260914
1101110760226,(주)태룡통상,TAERYONG CO. LTD.,태룡통상,계상범,E,기타,,,1058634226,137130,서울특별시 서초구 양재동 109-2 세련빌딩 3층,서울특별시 서초구 양재동 109-2 세련빌딩 3층,,02-3420-6771,02-555-1735,,19910321,12,,,,,,,,,0,,0,,,,00480242,2017/06/30,20260101,20260101
1101110760268,바다주류,,,유정환,,,31,주식회사,1178108430,31112,충청남도 천안시 서북구 두정공단2길 43-14,(두정동),,041 561 1090,041 561 1092,,19910321,,,,,,,,Y,,6,,0,,,,,,20250930,20260914
1101110760268,삼성주류,,,유정환,,,31,주식회사,1178108430,31112,충청남도 천안시 서북구 두정공단2길 43-14,(두정동),,041 561 1090,041 561 1092,,19910321,,,,,,,,Y,,6,,0,,,,,,20240131,20250929
1101110760268,삼성주류,,,홍화식,,,31,주식회사,1178108430,31112,충청남도 천안시 서북구 두정공단2길 43-14,(두정동),,041 561 1090,041 561 1092,,19910321,,,,,,,,Y,,6,,0,,,,,,20200929,20240130
1101110760341,(주)희원건업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110760341,(주)희원건업,,,,,,,,,,,,,02  566 2135,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110760408,(주)한영상재,HAN YOUNG SANG JAE L,,오동근,,,,,6108113484,44770,울산 남구 야음동,377-1,,82-052-273-9493,,,19910321,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110760424,밴티브코리아 주식회사,Vantive Incorporated,밴티브코리아,임광혁,E,기타,,,1208162240,03190,"서울특별시 종로구 청계천로 85 (관철동, 삼일빌딩) 14층",,www.baxter.com,02-6262-7100,02-6272-7100,,19910423,12,,,,,,,,,0,,0,,,,00231619,2026/03/04,20260304,20260914
1101110760424,(주)박스터,Baxter Incorporated,박스터,최용범,E,기타,,,1208162240,03154,"서울특별시 종로구 종로 1 (종로1가, 교보생명빌딩) 10층 1001",,www.baxter.com,02-6262-7100,02-6272-7100,,19910423,12,,,,,,,,,0,,0,,,,00231619,2023/02/22,20200509,20260303
1101110760424,(주)박스터,Baxter Incorporated,박스터,최용범,E,기타,,,1208162240,03154,"서울특별시 종로구 종로 1 (종로1가, 교보생명빌딩) 10층 1001","서울특별시 종로구 종로 1 (종로1가, 교보생명빌딩) 10층 1001",www.baxter.com,02-6262-7100,02-6272-7100,,19910423,12,,,,,,,,,0,,0,,,,00231619,2023/02/22,20260101,20260101
1101110760458,남호토건(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110760482,텐키산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110760531,주식회사 아이비케이시스템,"IBK System Co., Ltd",아이비케이시스템,현권익,E,기타,,,1018126317,04537,"서울특별시 중구 퇴계로 141-7 (충무로2가, 뉴서울빌딩)",,www.ibksystem.co.kr,02-3407-6600,02-3407-6001,,19910322,12,,,,,,,,,0,,0,,,,00499161,2026/03/24,20260324,20260914
1101110760531,주식회사 아이비케이시스템,"IBK System Co., Ltd",아이비케이시스템,김윤기,E,기타,,,1018126317,04537,"서울특별시 중구 퇴계로 141-7 (충무로2가, 뉴서울빌딩)",,www.ibksystem.co.kr,02-3407-6600,02-3407-6001,,19910322,12,,,,,,,,,0,,0,,,,00499161,2023/03/03,20230303,20260323
1101110760531,주식회사 아이비케이시스템,"IBK System Co., Ltd",아이비케이시스템,김윤기,E,기타,,,1018126317,04537,"서울특별시 중구 퇴계로 141-7 (충무로2가, 뉴서울빌딩)","서울특별시 중구 퇴계로 141-7 (충무로2가, 뉴서울빌딩)",www.ibksystem.co.kr,02-3407-6600,02-3407-6001,,19910322,12,,,,,,,,,0,,0,,,,00499161,2023/03/03,20260101,20260101
1101110760531,(주)아이비케이시스템,IBK SYSTEMS CO LIMITED,,김윤기,,,,,1018126317,04537,서울특별시  중구  퇴계로  141-7,"11층  (충무로2가,뉴서울빌딩)",,82-02-3407-6661,02-3407-6601,시스템 소프트웨어 개발 및 공급업,19910416,,,,,,,,,,185,,0,,,,,,20251008,20251014
1101110760531,주식회사 아이비케이시스템,"IBK System Co., Ltd",아이비케이시스템,김주원,E,기타,,,1018126317,04537,"서울특별시 중구 퇴계로 141-7 (충무로2가, 뉴서울빌딩)",,www.ibksystem.co.kr,02-3407-6600,02-3407-6001,,19910322,12,,,,,,,,,0,,0,,,,00499161,2023/01/31,20200509,20230302
1101110760664,파이오니어픽쳐스필름(주),P,,정진우,,,,,2118168424,06054,서울 강남구 논현동,97-26,,82-02-540-4637,02-543-4843,,19980102,,,,,,,,,,1,,0,,,,,,20200517,20200517
1101110760698,단우건축사사무소,,,최명철,,,31,주식회사,1148145402,06664,서울 서초구 서초대로 118,"(방배동, 양지빌딩2) 6층",,02  595 5891,02  595 5898,,19910322,,,,,,,,Y,,50,,0,,,,,,20200517,20210430
1101110760698,(주)단우건축사사무소,DANU A&E,,최명철,,,,,1148145402,06586,서울특별시 서초구 서초대로27길 39,3층,,82-02-595-5891,02-595-5898,,19910322,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110760755,(주)원창반도체,"Wonchang Semiconductor Co., Ltd.",원창반도체,쳉웬청,E,기타,,,1068137027,08217,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지), 라동 4416호, 4503호",,,02-2619-1100,02-2619-4234,,19911001,12,,,,,,,,,0,,0,,,,01682713,2023/02/23,20220901,20260914
1101110760755,(주)원창반도체,"Wonchang Semiconductor Co., Ltd.",원창반도체,쳉웬청,E,기타,,,1068137027,08217,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지), 라동 4416호, 4503호","서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지), 라동 4416호, 4503호",,02-2619-1100,02-2619-4234,,19911001,12,,,,,,,,,0,,0,,,,01682713,2023/02/23,20260101,20260101
1101110760755,(주)원창반도체,"WONCHANG SEMICONDUCTOR CO., LTD",,쳉웬청,,,,,1068137027,13595,경기도 성남시 분당구 황새울로258번길 19,한원빌딩 7층,,82-031-783-0506,02-2619-4234,,19911001,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110760789,현대주류판매,,,,,,,,,,서울특별시 송파구 올림픽로10길 56 잠실동,잠실동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110760789,현대주류판매,,,,,,,,,,서울특별시 송파구,올림픽로10길 56 (잠실동),,024214242,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110760797,광진건설(주),KWANGIN,,박철희,,,,,1388109019,13948,경기 안양시동안구 관양동,1466-32,,82-031-422-7003,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110760804,평화장치산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110760896,주식회사 진양,jin yang,진양,홍순희,E,기타,,,2218107157,24387,강원특별자치도 춘천시 후석로 44 동서빌딩 4층(석사동),,,0332625433,0332625772,,19910322,12,,,,,,,,,0,,0,,,,01837173,2024/05/09,20240429,20260914
1101110760896,주식회사 진양,jin yang,진양,홍순희,E,기타,,,2218107157,24387,강원특별자치도 춘천시 후석로 44 동서빌딩 4층(석사동),강원특별자치도 춘천시 후석로 44 동서빌딩 4층(석사동),,0332625433,0332625772,,19910322,12,,,,,,,,,0,,0,,,,01837173,2024/05/09,20260101,20260101
1101110760929,호창토건(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110760937,(주)중앙디자인,"Joong Ang Design Co., Ltd",중앙디자인,"변인근, 임명환, 최의종(각자대표)",E,기타,,,1048126539,100778,서울특별시 중구 남창동 51-1,,www.jad.co.kr,(02)311-6414,(02)311-6426,,19910322,12,,,,11/04/13,,,,,0,,0,,,,00200761,2017/06/30,20200509,20260914
1101110760937,(주)중앙디자인,"Joong Ang Design Co., Ltd",중앙디자인,"변인근, 임명환, 최의종(각자대표)",E,기타,,,1048126539,100778,서울특별시 중구 남창동 51-1,서울특별시 중구 남창동 51-1,www.jad.co.kr,(02)311-6414,(02)311-6426,,19910322,12,,,,11/04/13,,,,,0,,0,,,,00200761,2017/06/30,20260101,20260101
1101110760937,중앙디자인,,,변인근,,,31,주식회사,1048126539,04630,서울 중구 퇴계로20길,"50, 2층 (남산동2가,삼중빌딩)",www.jad.co.kr,02  750 6408,02  750 6419,,19910322,,,,,,,,Y,,193,,0,,,,,,20251008,20251014
1101110760945,공덕건업(주),,,,,,,,,,서울특별시 관악구 남부순환로 1795 봉천동,봉천동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110760945,공덕건업(주),,,,,,,,,,서울특별시 관악구,남부순환로 1795 (봉천동),,028883085,,,,,,,,,,,,,0,,0,,,,,,20210216,20250318
1101110760945,공덕건업(주),,,,,,,,,,,,,028883085,,,,,,,,,,,,,0,,0,,,,,,20210209,20210214
1101110760945,공덕건업(주),KONG DUK CO LTD,,서동수,,,,,1128128125,08758,서울 관악구 중앙동,874-7,,82-02-888-3084,02-889-3085,,19910620,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110760953,(주)아인엔지니어링,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110760961,(주)씨제이인테리어,"C.J INTERIOR CO.,LTD.",,강희성,,,,,1078131119,07222,서울 영등포구 당산동6가,319새한빌딩5층,,82-02-671-2910,,,19910223,,,,,,,,,,22,,0,,,,,,20200517,20200517
1101110760987,(주) 한울공영,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761050,대산의장(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761068,봉신주택,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761092,신뉴욕건설(주),SIN NEWYORK,,임경선,,,,,2098115716,02815,서울 성북구 정릉동,16-319,,82-02-912-4002,02-912-4009,,19910322,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110761141,(주)토형산업,TOYOUNG IND.,,김윤옥,,,,,2248111586,04146,서울  마포구  공덕동,467롯데케슬프레지던트오동3601호,,82-02-325-6731,02-718-6251,,19910322,,,,,,,,,,33,,0,,,,,,20200517,20200517
1101110761208,동보상재(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110761208,동보상재(주),,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110761381,성신건설산업(주),,,이상국,,,,,2158117567,06247,서울 강남구 역삼동,747-10,,82-02-563-1204,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110761422,광국건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761430,(주)광명주택,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761448,(주)다인산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761464,(주)우성공영,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761472,주식회사현성리조트,"hyunsung rqsort co.,ltd",현성리조트,박남경,E,기타,,,1148172646,137869,서울특별시 서초구 서초3동 1487-53,,,3476-5454,597-4868,,19910322,12,,,,,,,,,0,,0,,,,00241041,2017/06/30,20200509,20260914
1101110761472,주식회사현성리조트,"hyunsung rqsort co.,ltd",현성리조트,박남경,E,기타,,,1148172646,137869,서울특별시 서초구 서초3동 1487-53,서울특별시 서초구 서초3동 1487-53,,3476-5454,597-4868,,19910322,12,,,,,,,,,0,,0,,,,00241041,2017/06/30,20260101,20260101
1101110761480,(주)원.탑디자인,,,허영회,,,,,1068141443,04384,서울 용산구 서빙고동,198-4,,82-02-798-3351,,,19920429,,,,,,,,,,7,,0,,,,,,20200517,20200517
1101110761539,동인건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110761555,(주)욱승종합건설,WOOK SEOUNG CO.,,이덕가,,,,,1308166184,16201,경기도 수원시 장안구 경수대로1220번길 30-6,"1220번길 30-4 3층(파장동,욱승빌딩)",,82-031-247-6101,031-247-6106,,19910515,,,,,,,,,,17,,0,,,,,,20200517,20200517
1101110761612,장원종합건설(주),jangwon,장원종합건설,원경찬,E,기타,,,6168112921,690818,제주특별자치도 제주시 연동 2325-5,,,064-745-8111,064-745-8110,,19910601,12,,,,,,,,,0,,0,,,,00247595,2019/03/29,20200509,20260914
1101110761612,장원종합건설(주),jangwon,장원종합건설,원경찬,E,기타,,,6168112921,690818,제주특별자치도 제주시 연동 2325-5,제주특별자치도 제주시 연동 2325-5,,064-745-8111,064-745-8110,,19910601,12,,,,,,,,,0,,0,,,,00247595,2019/03/29,20260101,20260101
1101110761646,화촌건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110761646,화촌건설(주),,,,,,,,,,,,,000205614433,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110761662,토마스유통(주),,,,,,,,2158117999,05730,서울 송파구 오금동,119-6,,82-02-443-0051,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110761688,(주)씨날,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20230209,20260914
1101110761688,(주)씨날,,,,,,,,,,서울특별시 송파구,백제고분로18길 8 ((잠실동)),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20230208
1101110761696,조인디자인(주),Join Design Co Ltd,조인디자인,강정재,E,기타,,,1208117406,06053,"서울특별시 강남구 학동로 223-6 (논현동, 조인빌딩)",,www.joindesign.co.kr,02-549-3273,02-546-3270,,19910408,12,,,,,,,,,0,,0,,,,00688899,2024/02/27,20200509,20260914
1101110761696,조인디자인(주),Join Design Co Ltd,조인디자인,강정재,E,기타,,,1208117406,06053,"서울특별시 강남구 학동로 223-6 (논현동, 조인빌딩)","서울특별시 강남구 학동로 223-6 (논현동, 조인빌딩)",www.joindesign.co.kr,02-549-3273,02-546-3270,,19910408,12,,,,,,,,,0,,0,,,,00688899,2024/02/27,20260101,20260101
1101110761696,조인디자인(주),"JOIN DESIGN CO.,LTD.",,강정재,,,,,1208117406,06053,서울특별시 강남구 학동로 223-6,(논현동),,82-02-549-3273,02-546-3270,도배_ 실내장식 및 내장 목공사업,19910323,,,,,,,,,,83,,0,,,,,,20251008,20251014
1101110761977,(주)모티브,"MOTIVE CO., LTD.",모티브,김유천,E,기타,,,2298101012,06253,"서울특별시 강남구 강남대로 314 4층, 5층(역삼동, 서우빌딩)",,www.imotive.co.kr,02-3497-8500,02-571-6438,,19910323,12,,,,,,,,,0,,0,,,,01383201,2019/05/14,20200509,20260914
1101110761977,(주)모티브,"MOTIVE CO., LTD.",모티브,김유천,E,기타,,,2298101012,06253,"서울특별시 강남구 강남대로 314 4층, 5층(역삼동, 서우빌딩)","서울특별시 강남구 강남대로 314 4층, 5층(역삼동, 서우빌딩)",www.imotive.co.kr,02-3497-8500,02-571-6438,,19910323,12,,,,,,,,,0,,0,,,,01383201,2019/05/14,20260101,20260101
1101110761985,(주)아라,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110762008,주식회사 두양주택,dooang,두양주택,최수군,E,기타,,,1208162124,06634,"서울특별시 서초구 서초중앙로22길 25 (서초동, 서초리시온)",,-,02-558-4211,02-558-4210,,19910325,12,,,,,,,,,0,,0,,,,00492380,2022/09/16,20220917,20260914
1101110762008,주식회사 두양주택,dooang,두양주택,최수군,E,기타,,,1208162124,06634,"서울특별시 서초구 서초중앙로22길 25 (서초동, 서초리시온)","서울특별시 서초구 서초중앙로22길 25 (서초동, 서초리시온)",-,02-558-4211,02-558-4210,,19910325,12,,,,,,,,,0,,0,,,,00492380,2022/09/16,20260101,20260101
1101110762008,주식회사 두양주택,-,두양주택,최수군,E,기타,,,1208162124,135280,서울특별시 강남구 대치동 997-9,,-,02-558-4211,02-558-4210,,19910325,12,,,,,,,,,0,,0,,,,00492380,2022/05/09,20200509,20220916
1101110762016,(주) 보림월드,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
