,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
9350,1101110595243,아주씨스템(주),AJU SYSTEM,,"[""이원준""]",1338125595.0,경기도 시흥시 공단1대로 244,"17동 201호(정왕동, 공구상가)",,82-051-263-3200,19881028.0,5,20200517,0
9351,1101110595392,(주)토우엔지니어링,,,[],,,,,,,0,20260914,0
9352,1101110595417,(주)대한특수선,DAE HAN,,"[""조창래""]",1198102771.0,서울 금천구 시흥3동,984  유통상가15-104,,82-02-802-3702,19881031.0,1,20200517,0
9353,1101110595425,정주공영(주),jungju,정주공영,"[""김성하""]",2208110417.0,서울특별시 강남구 도곡동963번지 역삼럭키상가202호,,,02-574-1163,19881031.0,0,20260914,0
9354,1101110595483,(주)천우기획,,,[],,,,,,,0,20260914,0
9355,1101110595516,주식회사 앰배서더즈,Ambassadors Inc.,앰배서더즈,"[""서정호""]",2208101562.0,"서울특별시 강남구 봉은사로 130 (역삼동, 노보텔앰배서더강남서울)",,www.ambatel.com,531-6410,19881031.0,0,20260914,0
9356,1101110595540,갑을지업(주),"gabeul.co.,ltd",갑을지업,"[""황호근""]",1018135228.0,서울특별시 종로구 재동 38-1,,,02-741-3378,19881101.0,0,20260914,0
9357,1101110595615,한웅교역,,,"[""한종오""]",6028111355.0,경상남도 창원시 진해구 돌리로6번길 4,", 401호(석동)",,0555518507,19881101.0,1,20250330,0
9358,1101110595681,동주산기(주),DONGJOOSANGI,,"[""윤형준""]",1098120127.0,인천광역시 계양구 아나지로418번길 14,(작전동),,,19881101.0,10,20200517,0
9359,1101110595722,(주)서울삼협,,,[],,,,,,,0,20260914,0
9360,1101110595813,(주)보양엔지니어링,,,[],,,,,,,0,20260914,0
9361,1101110595912,밴스상사(주),,,[],,"경기도 의정부시 회룡로 245, 602동 503호(신곡동, 풍림아파트)","245, 602동 503호(신곡동, 풍림아파트)",,,,0,20260914,0
9362,1101110595920,덕우지업(주),DEUK WOO,,"[""육심성""]",2018148682.0,서울특별시  중구  퇴계로36가길  17,(필동2가),,82-02-2273-5959,19881103.0,28,20200517,0
9363,1101110595954,(주)범선우무역,PAN SUNWOO LTD,,"[""이춘배""]",2148106086.0,서울특별시 강남구 봉은사로 448,1203,,82-02-588-0471,19881107.0,14,20200517,0
9364,1101110595988,종합비철금속(주),Jong Hap Non-Ferrous Metal co. Ltd,종합비철금속,"[""신효식""]",1178105942.0,경기도 하남시 초이동 415-11,,www.aluminumbank.co.kr,02-426-2181,19881104.0,0,20260914,0
9365,1101110596077,(주)케이엠디엔씨,kmdnc,케이엠디엔씨,"[""김상신""]",2088118234.0,서울특별시 송파구 방이동,,,02-475-8352,19881104.0,0,20260914,0
9366,1101110596126,(주)코린프,KO RIN F,,"[""신은영""]",1058183421.0,서울 동대문구 답십리동,2-43번지  일신빌딩  505호,,82-02-515-8368,19881104.0,5,20200517,0
9367,1101110596134,(주)대원케이블,"DAEWON CABLE CO.,LTD",,"[""서성윤""]",2028142925.0,경기 파주시 탄현면 축현리,273-1,,82-02-2279-4646,19881105.0,0,20200517,0
9368,1101110596150,(주)오션통상,YU IN TAE,,"[""김영호""]",2158132699.0,서울 송파구 잠실본동,304-19  은성빌딩    1층,,82-02-423-6722,19881110.0,5,20200517,0
9369,1101110596233,대한데이타시스템(주),,,[],,,,,,,0,20260914,0
9370,1101110596241,에이큐건설주식회사,"AQ CONSTRUCTION CO.,LTD",에이큐건설,"[""김재용""]",2098116883.0,서울특별시 강서구 등촌2동 507-8 에이큐빌딩 7층,,www.aqcon.co.kr,02-2607-0176,19891215.0,0,20260914,0
9371,1101110596283,(주)마이미,,,[],,,,,,,0,20260914,0
9372,1101110596332,샬롬산업전자(주),,,[],,,,,,,0,20260914,0
9373,1101110596415,선화식품(주),,,[],,,,,,,0,20260914,0
9374,1101110596423,구미수출포장공업,,,"[""성필권""]",1138115583.0,서울 구로구 가마산로23길,9 (구로동),,01*********,19881108.0,2,20260914,0
9375,1101110596506,(주)이응,,,[],,,,,,,0,20260914,0
9376,1101110596522,금해물산(주),,금해물산,"[""최득진""]",1398106510.0,인천광역시 남동구 고잔동 641-3,,,02-548-8700,19881128.0,0,20260914,0
9377,1101110596564,(주)덕산,"DUCKSAN CO., LTD",덕산,"[""유재욱""]",1268110279.0,경기도 광주시 오포읍 양벌리 76-4,,www.ducksan.biz,0317682604,19881120.0,0,20260914,0
9378,1101110596639,(주)운수레-스,"UNSU-LACE., Ltd",운수레-스,"[""박용민""]",1198104615.0,서울특별시 금천구 가산디지털1로 104 (가산동),,,028185067,19881110.0,0,20260914,0
9379,1101110596837,누리터건설(주),niriteo,누리터건설,"[""이협재""]",2148716698.0,서울특별시 서초구 양재동 81-6호 아크로빌 6층,,,02-571-9811,20020802.0,0,20260914,0
9380,1101110596902,(주)대맥종합건설,,대맥종합건설,"[""안필수""]",1238174954.0,경기도 군포시 산본동1136번지1호,,,02-2647-0084,19881112.0,0,20260914,0
9381,1101110596910,(주)스와니코퍼레이숀,,,[],,,,,,,0,20260914,0
9382,1101110596978,한림관리그룹(주),"HANRIM COMPLEX ENG. & CON. CO., LTD",한림관리그룹,"[""전지명""]",1208150313.0,"서울특별시 광진구 아차산로 229 (화양동, 한림타워)",,,02-2115-6003,19881114.0,0,20260914,0
9383,1101110597033,두손양행주식회사,,,"[""김광철""]",2158103137.0,서울 송파구 문정동,31번지금천빌딩301호,,,19881201.0,9,20200517,0
9384,1101110597116,재일토건주식회사,MI JONG GEON SEOL,,"[""지헌종""]",2148665775.0,서울 용산구 한강로2가,312-4,,82-02-797-0040,,0,20200517,0
9385,1101110597124,(주)대호티앤씨,,,[],,서울특별시 강남구,,,,,0,20260914,0
9386,1101110597158,호림판매,,,"[""김진웅""]",2028141867.0,서울특별시 중구 을지로38길 26,(을지로5가),,02  22759810,19890104.0,10,20260914,0
9387,1101110597166,(주)코리아나화장품,"COREANA COSMETICS CO., LTD",코리아나,"[""유학수""]",3128107545.0,충청남도 천안시 서북구 성거읍 삼곡2길 6,,www.coreana.co.kr,02  -580 -8522,19881115.0,167,20260914,0
9388,1101110597182,(주)벤컴,,,[],,,,,,,0,20260914,0
9389,1101110597207,(주)승창산업,,,[],,,,,,,0,20260914,0
9390,1101110597215,대화기술용역(주),,,[],,,,,,,0,20260914,0
9391,1101110597223,동영식품(주),,,[],,,,,,,0,20260914,0
9392,1101110597249,신방해운(주),,,[],,서울특별시 마포구 독막로 331 도화동,도화동,,,,0,20260914,0
9393,1101110597281,용해건설(주),,,[],,,,,,,0,20260914,0
9394,1101110597330,(주)두성보애드,,,[],,,,,,,0,20260914,0
9395,1101110597398,(주)보미화장품,BOMI COSMETIC,,"[""조영자""]",1338129946.0,경기도  시흥시  옥구천서로81번길  59,"706호  (정왕동,시화공단1마)",,82-02-2245-1877,19881210.0,0,20200517,0
9396,1101110597405,(주)인산물산,,,[],,,,,,,0,20260914,0
9397,1101110597421,하람에프에이(주),HALAM,,"[""정무동""]",1088138420.0,경기도 안양시 동안구 흥안대로427번길 57-2,아이에스비즈타워 A-1101호,,82-031-348-6802,19890101.0,3,20200517,0
9398,1101110597497,(주)레이텍스,,,[],,,,,,,0,20260914,0
9399,1101110597562,로망스코리아,,,"[""김용희""]",1188102818.0,서울특별시 마포구 양화로 156,", 13층 1503호(동교동, 엘지팰리스빌딩)",www.romancekorea.co.kr,02  36674370,19881118.0,0,20260129,0
9400,1101110597588,대화금속(주),"DAE HWA METAL CO., LTD",,"[""김용우""]",1198104478.0,서울 금천구 시흥3동,966  철재상가1동  110호,,82-02-809-6911,19881118.0,2,20200517,0
9401,1101110597661,제일스텐레스,,,"[""이재원""]",1138115720.0,서울 구로구 경인로 612,(신도림동),,02 2675 4905,19881119.0,3,20241230,0
9402,1101110597687,재종건설(주),,,[],,,,,,,0,20260914,0
9403,1101110597695,(주)금성코일,,,[],,,,,,,0,20260914,0
9404,1101110597760,파우어브레이스아세아(주),,,[],,,,,,,0,20260914,0
9405,1101110597786,삼풍특수금속,,,"[""홍승우""]",1078122885.0,서울 영등포구 경인로77길 30,"(문래동4가, 삼풍빌딩)",www.sampung.com,02 2678 7061,19881121.0,5,20260914,0
9406,1101110597819,마루종합건설주식회사,"MAROO CONSTRUCTION CO., LTD",마루종합건설,"[""박상욱""]",1208115581.0,서울특별시 강남구 대치동 960-14,,www.e-maroo.co.kr,02-554-1175,19881121.0,0,20260914,0
9407,1101110597893,엑손케미칼코리아주식회사,Exxon Chemical Korea Ltd.,엑손케미칼코리아,"[""윤영학""]",2208102182.0,서울특별시 강남구 역삼 2동 726번지 아세아타워 9층,,,02-561-5701,19881122.0,0,20260914,0
9408,1101110597918,천우이연(주),,,[],,,,,,,0,20260914,0
9409,1101110597976,(주)미예랑,"MIYERANG COSMETICS CO.,LTD.",,"[""최철""]",2068146641.0,서울 성동구 마장동,781-3호,,82-02-2293-3789,19881122.0,12,20200517,0
9410,1101110598023,(주)지원메디칼,Jiwonmedical,지원메디칼,"[""오세윤""]",2118144757.0,"서울특별시 강남구 언주로71길 30 (역삼동, 지원메디칼사옥)",,,02-542-1226,19881122.0,0,20260914,0
9411,1101110598114,(주)한일공조,,,[],,,,,,,0,20260914,0
9412,1101110598122,(주)가나스틸,"GANASTEEL CO.,LTD.",가나스틸,"[""이안수""]",1138140141.0,경기도 화성시 팔탄면 서해로 1264-2 (창곡리),,www.ganasteel.com,02-584-4292,19890101.0,0,20260914,0
9413,1101110598130,(주)고려빌드,coreabuild co.ltd,고려빌드,"[""이현재""]",1068136052.0,서울특별시 영등포구 여의도동 12-3,,,02-786-8151,19881123.0,0,20260914,0
9414,1101110598205,우성특수금속(주),,,[],,,,,,,0,20260914,0
9415,1101110598297,(주)대광기업,,,[],,,,,,,0,20260914,0
9416,1101110598362,대세철강(주),"DAE SE STEEL CO., LTD",대세철강,"[""김인남""]",2118144816.0,서울특별시 강남구 신사동 503 송천빌딩 4층,,,02-540-0512,19881130.0,0,20260914,0
9417,1101110598370,(주)티아이오토모티브,TI AUTOMOTIVE LTD,티아이오토모티브,"[""노의철""]",2298105793.0,"충청남도 천안시 서북구 3공단3로 51 (백석동, (주)티아이오토모티브)",,www.tiautomotive.com,041-560-2000,19881125.0,0,20260914,0
9418,1101110598453,벡톤 디킨슨 코리아 주식회사,Becton Dickinson KOREA Co. Ltd,벡톤디킨슨코리아,"[""그레그"", ""스펜스""]",2208115858.0,서울특별시 강남구 역삼동 788-2 임성빌딩 6층,,www.bd.com,569-4044,19880115.0,0,20260914,0
9419,1101110598528,(주)삼주상역,,,[],,,,,,,0,20260914,0
9420,1101110598586,주식회사제이에스물산,"JS MULSAN CO., LTD",제이에스물산,"[""엄정욱""]",1098120092.0,"충청남도 천안시 서북구 성거읍 돌다리길 23-37 (요방리, 망향휴게소)",,,041-557-4000,19890101.0,0,20260914,0
9421,1101110598594,(주)창영,,,[],,,,,,,0,20260914,0
9422,1101110598627,선진통운(주),"Sunjin Transportation Express Co,LTD",선진통운,"[""박성수""]",1178101932.0,서울특별시 양천구 신정로 167 (신정동) 서부트럭터미널 씨1132,,www.sunjin21.co.kr,02-2615-1800,19890201.0,0,20260914,0
9423,1101110598635,(주)삼영합성공업,SAMYOUNG,,"[""강철원""]",1238119932.0,경기 시흥시 조남동,39-9,,82-031-457-4651,19881224.0,14,20200517,0
9424,1101110598677,고려포장(주),K,,"[""박세규""]",1198107306.0,서울 중구 예관동,70-15,,82-02-2285-5437,,0,20200517,0
9425,1101110598685,（주）삼양철관상사,,,[],,,,,,,0,20260914,0
9426,1101110598784,(주)태광무역,,,[],,,,,,,0,20260914,0
9427,1101110598825,(주)비엔에이,B&A,,"[""배대용""]",2138120071.0,서울 강남구 개포동,186-1  개포빌딩  5층501호,,82-02-445-5005,,0,20200517,0
9428,1101110598924,(주)승원통상,,,[],,서울특별시 송파구,,,,,0,20260914,0
9429,1101110599005,(주)경용금속,,,[],,,,,,,0,20260914,0
9430,1101110599013,주식회사 아니코,ANICO CO..LTD,아니코,"[""임정홍""]",1138129108.0,서울특별시 구로구 구로동 170-5,,없음,02-867-0404,19881130.0,0,20260914,0
9431,1101110599021,호이트한국(주),"Voith Turbo Co., Ltd.",호이트한국,"[""이영열""]",1108126266.0,"서울특별시 서대문구 충정로 53 (충정로2가, 골든타워빌딩) 6층",,www.voithkorea.co.kr/,02-365-0131,19881201.0,0,20260914,0
9432,1101110599039,(주)태광종합섬유,,,[],,,,,,,0,20260914,0
9433,1101110599071,인우공영,,,"[""이두형""]",2148101010.0,서울 서초구 반포대로9길 7,", 4층 402호(서초동, 한라기산빌딩)",inwooeng.co.kr,02  588 5530,19881201.0,10,20220331,0
9434,1101110599089,서호건설(주),SEOHO,,"[""문용선""]",1128118501.0,서울 관악구 남현동,1056-27태양빌딩3층,,82-02-888-2341,19890201.0,17,20200517,0
9435,1101110599112,서해기건(주),,,[],,서울특별시 영등포구 디지털로 405 대림동,대림동,,,,0,20260914,0
9436,1101110599154,(주)정진상공,JUNG JIN SANG GONG,,"[""윤경숙""]",1188103307.0,서울 영등포구 대림동,772-1,,82-02-833-3959,19881201.0,10,20200517,0
9437,1101110599170,(주)동의건축디자인,DONGYI ARCHITECTURE AND DESIGN CO LTD,,"[""심실""]",1208115577.0,경기  성남시분당구  궁내동,306,,82-02-557-4311,19881201.0,23,20200517,0
9438,1101110599188,주식회사 한도주택,"HAN DO Housing CO., Ltd.",한도주택,"[""정갑조""]",1208136306.0,서울특별시 강남구 삼성동 143-40,,,565-8761,19890310.0,0,20260914,0
9439,1101110599229,주식회사 중랑유선방송,"Choong Rang Cable System Co,.Ltd.",중랑유선방송,"[""손병직""]",2168103940.0,서울특별시 중랑구 상봉2동 108-6,,,02-2208-6607,19901017.0,0,20260914,0
9440,1101110599237,대도진흥기업(주),"DAEDO ENT.CO.,LTD",,"[""권정훈""]",2148108842.0,서울 서초구 서초동,1338-20  현대렉시온빌딩  2214,,82-02-3474-1836,,0,20200517,0
9441,1101110599253,삼미화인세라믹스,,,[],,,,,,,0,20260914,0
9442,1101110599344,대륭금속(주),DAEROUNGSTEEL CO LTD,,"[""이종선""]",1078122890.0,서울특별시 영등포구 경인로78길 3,대륭금속(주) (문래동1가),,82-02-2634-3268,19881203.0,5,20200517,0
9443,1101110599360,(주)세일코스메틱,,,"[""김영섭""]",1148173081.0,서울 금천구 시흥동,982-4,,82-02-894-3900,19881207.0,0,20200517,0
9444,1101110599443,(주)정호진니트,jeonghojinknit,정호진니트,"[""정복자""]",1128118457.0,서울특별시 관악구 봉천동,,,02-886-3307,19750415.0,0,20260914,0
9445,1101110599500,(주)범신공영,,,"[""이동연""]",2118160757.0,서울 강남구 논현동,91-7,,82-02-514-6812,19891226.0,14,20200517,0
9446,1101110599550,(주)정오정보통신공동대표이주오백민호,,,[],,,,,,,0,20260914,0
9447,1101110599576,대진종합전설(주),,,[],,,,,,,0,20260914,0
9448,1101110599609,(주)금덕전설산업,GEUMDUCK,,"[""정기섭""]",2138134634.0,경기도 양평군 양평읍 중앙로 125,3호 (공흥리),,82-031-775-7197,19881213.0,15,20200517,0
9449,1101110599641,삼화전자부품판매,,,"[""이용상""]",1068136106.0,서울 구로구 디지털로31길,"38-21, 805호 (구로동,이앤씨벤쳐드림타워3차)",,02  63308800,19881207.0,10,20260914,0
9450,1101110599659,(주)가진교역,,,"[""김동현""]",1168124612.0,서울 서초구 양재동,350-8선우빌딩,,82-02-578-0064,19881207.0,7,20200517,0
9451,1101110599683,아삽스틸코리아주식회사,"ASSAB STEELS KOREA Co., Ltd.",아삽스틸코리아,"[""양일석""]",1178103212.0,인천광역시 남동구 남동서로83번길 6 (고잔동),,,032-821-4300,19881206.0,0,20260914,0
9452,1101110599716,고려특수건업,,,"[""김준현""]",2038154860.0,서울특별시 중구 장충단로8길 39,", 501호(장충동1가, 팬원빌딩 501호)",,02 2232 7562,19900216.0,3,20260914,0
9453,1101110599724,(주)에드테크,,,[],,,,,,,0,20260914,0
9454,1101110599758,(주)현대벨트,,,[],,,,,,,0,20260914,0
9455,1101110599774,(주)성지개발,,성지개발,"[""변명섭""]",1058135744.0,서울특별시 서초구 서초동 1624-1,,,02-523-3247,19881207.0,0,20260914,0
9456,1101110599815,(주)씨엠비동서방송,Dong Seo Cable Brodcasting,씨엠비동서방송,"[""이인석""]",2058118439.0,서울특별시 동대문구 제기동 1158-50호 금성빌딩3층 (주)씨엠비동서방송,,www.cmbds.tv,02-923-9333,19881207.0,0,20260914,0
9457,1101110599857,광성철강(주),,,[],,,,,,,0,20260914,0
9458,1101110599873,하이콤,,,[],,,,,,,0,20260914,0
9459,1101110599899,한영콘트롤(주),HANYOUNG CONTROL.CO.LTD,,"[""이인우""]",2198111264.0,서울 성동구 성수2가3동,277-40  21세기아파트형공장  502호,,82-02-462-4111,19890101.0,40,20200517,0
9460,1101110599922,(주)리치프라자,RICH PLAZA,,"[""김정철""]",2068167592.0,서울특별시 광진구 광나루로56길 85,"(구의동,테크노마트7층 A50,D3)",,82-02-2201-5223,,0,20200517,0
9461,1101110599956,중앙전자정밀기기(주),,,[],,"서울특별시 강서구 양천로 583 우림블루나인 제이에-1906호 (염창동,우림 블루나 염창동","우림블루나인 제이에-1906호 (염창동,우림 블루나 염창동",,,,0,20260914,0
9462,1101110599972,(주)해피아이,HAPPY-I.CO.LTD,해피아이,"[""전영채"", ""윤석록""]",1208116538.0,서울특별시 특별시 강남구 삼성동 109-1,,happy-i.co.kr,(02)3445-9000,19881208.0,0,20260914,0
9463,1101110599998,(주)이시다매뉴팩쳐링코리아,"ISHIDA MANUFACTURING KOREA Co.,Ltd.",이시다매뉴팩쳐링코리아,"[""양준열""]",1308167198.0,경기도 부천시 원미구 원미로 183 (원미동),,www.ishidamfg.co.kr,032-668-1550,19881209.0,0,20260914,0
9464,1101110600026,(주)성림텍스타일러즈,"SUNGLIM TEXTILERS CO,LTD",성림텍스타일러즈,"[""최명룡""]",2098108291.0,"서울특별시 성동구 성수1가2동 16-4, SK아파트형공장801",,www.aenoc.co.kr,02)462-5894,19881201.0,0,20260914,0
9465,1101110600050,고은상사(주),,고은상사,"[""김진성""]",2088109623.0,경기도 성남시 분당구 구미동 187-1 체리빌 701,,-,031)717-2266,19890201.0,0,20260914,0
9466,1101110600084,명신기업(주),MYOUNGSHIN,,"[""유재호""]",2198102464.0,서울 강동구 천호동,151-2  신구오피스텔1204호,,82-02-485-3524,19890101.0,0,20200517,0
9467,1101110600092,랑광유통주식회사,,,[],,,,,,,0,20260914,0
9468,1101110600159,(주)신영화학,,,[],,,,,,,0,20260914,0
9469,1101110600167,(주)동성사이언스,,,[],,,,,,,0,20260914,0
9470,1101110600191,(주)우신이엠시,WOOSHIN EMC,우신이엠시,"[""김동호""]",1198109513.0,경기도 시흥시 공단1대로260번안길 6 시화공단3다 713호 (정왕동),,www.wsemc.co.kr,031-499-4314,19840701.0,0,20260914,0
9471,1101110600216,(주)태양기술건설,,,[],,,,,,,0,20260914,0
9472,1101110600274,이산업전자(주),,,[],,,,,,,0,20260914,0
9473,1101110600290,(주)청록환경엔지니어링,CHUNG NOCK ENG,,"[""허성호""]",1168124591.0,경기 시흥시 정왕동,2095-4시화산단3마820호,,82-031-434-2700,,0,20200517,0
9474,1101110600331,(주)서일시멘트,SEO IL,,"[""정무부""]",2148136445.0,서울 서초구 서초동,1338-21코리아비즈니스804호,,82-02-3474-3041,19890101.0,0,20200517,0
9475,1101110600373,신태양산업(주),,,[],,,,,,,0,20260914,0
9476,1101110600430,(주)제우스,"ZEUSCO.,LTD.",제우스,"[""이종우"", ""황하섭""]",2298105323.0,경기도 화성시 안녕남로 132 (주)제우스,,www.globalzeus.com,031-377-9500,19881212.0,628,20260914,0
9477,1101110600464,(주)혜풍,,,[],,,,,,,0,20260914,0
9478,1101110600472,평동자동화(주)단양공장,"PYEONG DONG ENG.CO.,LTD",,"[""이동헌""]",3048506408.0,서울 금천구 가산동  470-5,에이스테크노타워10차  809,,82-02-837-7907,19881213.0,0,20200517,0
9479,1101110600505,효승기업(주),,,[],,,,,,,0,20260914,0
9480,1101110600555,(주)서룡개발,SEORYOUNG ENTERPRISE CO.LTD,서룡개발,"[""김학열"", ""김학모""]",3018113315.0,충청북도 청주시 흥덕구 옥산면 국사오산로 332 (동림리),,,043-236-1561,19981226.0,0,20260914,0
9481,1101110600563,(주)대한,"DAEHAN COMPANY LTD.,",대한,"[""서인석""]",3128106056.0,"충청남도 천안시 서북구 2공단5로 8 (업성동, (주)대한)",,www.dhan.co.kr,02-2675-5211,19760303.0,0,20260914,0
9482,1101110600646,주식회사 에스엠알효상,SMR Hyosang Automotive Ltd.,에스엠알효상,"[""한창균""]",1308129122.0,경기도 부천시 조마루로427번길 116 (춘의동),,www.smr-automotive.com,0326650515,19890104.0,0,20260914,0
9483,1101110600688,(주)임산업,LEEM PRODUCTS CO.KR,임산업,"[""임익찬""]",1398100326.0,인천광역시 남동구 고잔동 688-14 남동공업단지 118-6롯트,,,032)816-7100,19811110.0,0,20260914,0
9484,1101110600711,(주)아펙엔지니어링,"APEC ENGINEERING CO.,LTD",아펙엔지니어링,"[""고생곤""]",1358108985.0,경기도 용인시 처인구 유방동 400-2,,www.apecmachine.com,031-338-4321,19881214.0,0,20260914,0
9485,1101110600729,성진전자부품산업(주),"SUNGJINCO.,LTD",,"[""권영남""]",2188108790.0,경기 남양주시 진건읍 용정리,38-2,,82-031-527-1533,19881214.0,70,20200517,0
9486,1101110600795,(주)글라소울,"Glassoul Co.,Ltd",글라소울,"[""최진용""]",1198102621.0,서울특별시 금천구 벚꽃로 234 에이스하이엔드타워6차 14층 (가산동),,www.glassoul.co.kr,02-6911-5130,19881215.0,236,20260914,0
9487,1101110600860,한국바스프 주식회사,BASF Company Limited,한국바스프,"[""송준""]",4178104858.0,"서울특별시 중구 세종대로 39 (남대문로4가, 대한서울상공회의소)",,www.basf.co.kr,3707-3100,19881215.0,0,20260914,0
9488,1101110600894,(주)공영식품,KONG YEONG FOOD INC,,"[""김재소""]",1208103751.0,경기 이천시 신둔면,고척리  219-1,,82-031-638-9025,19890512.0,37,20200517,0
9489,1101110600951,유리건설,,,[],,,,,,,0,20260914,0
9490,1101110600985,제일글로비스,,,"[""이광원""]",2148163957.0,서울 서초구 서초중앙로 69,", 605호 (서초동, 서초르네상스빌딩)",www.cheilglobiz.com,02 562 5022,19881216.0,5,20260914,0
9491,1101110601032,주식회사이론테크놀로지,Eron Technologies Corporation,이론테크놀로지,"[""김의평""]",2118616334.0,서울특별시 금천구 가산동569-21대룡테크노타워2차 201호,,http://WWW.ERONTECH.CO.KR,02)6277-5100,19881216.0,0,20260914,0
9492,1101110601040,주식회사 셀그룹,CEL group,셀그룹,"[""이동건""]",2048123282.0,서울특별시 서초구 서초3동 1585-12 송원빌딩 3층,,,585-3171,19881216.0,0,20260914,0
9493,1101110601066,(주)대진직물,,,[],,,,,,,0,20260914,0
9494,1101110601082,동인기술산업(주),,,[],,,,,,,0,20260914,0
9495,1101110601090,성호산업(주),"SUNGHO CO,LTD",성호산업,"[""이해운""]",1288110881.0,경기도 고양시 일산동구 공릉천로33번길 18 (사리현동),,,031-963-5615,19881217.0,0,20260914,0
9496,1101110601173,쌍용석재산업,,,"[""선재규""]",4148100644.0,전남 장흥군 회진면,회진리 산 192,,0618672323,19900618.0,18,20220429,0
9497,1101110601214,효승포장공업(주),HYOSEUNG,,"[""김현갑""]",1278112964.0,경기도  양주시  광적면  부흥로618번길  89,(광석리),,82-031-836-3161,19881231.0,9,20200517,0
9498,1101110601230,(주)서울방수건업,,,[],,,,,,,0,20260914,0
9499,1101110601248,(주)제광기획,,,[],,,,,,,0,20260914,0
9500,1101110601256,(주)명신상공사,MYUNGSIN,,"[""박영일""]",2028117727.0,경기도 부천시 길주로425번길 30-5,(춘의동),,82-032-675-2201,,0,20200517,0
9501,1101110601264,마그텍,,,"[""김두영""]",2208117477.0,서울 강남구 도곡로7길,28 (역삼동),www.magtec.co.kr,02 553 2721,19881219.0,10,20240929,0
9502,1101110601298,한국프라마스 주식회사,"Framas Korea Co., Ltd",한국프라마스,"[""남일"", ""안드레"", ""볼프""]",3128106454.0,충청남도 아산시 둔포면 운용리 120-2,,,041)531-2026,19881219.0,0,20260914,0
9503,1101110601347,(주)월성기공,,,[],,경기도 하남시 검단산로92번길 13 하산곡동,하산곡동,,,,0,20260914,0
9504,1101110601363,(주)아목종합디자인,,,[],,,,,,,0,20260914,0
9505,1101110601389,금호철강(주),K,,"[""이민종""]",1078124660.0,서울 금천구 시흥동,"969-4번지  철재상가22동103,104호",,82-02-2678-9111,19890101.0,0,20200517,0
9506,1101110601454,제이더블유생활건강 주식회사,JW LIVING HEALTH CARE CORPORATION,제이더블유생활건강,"[""차성남""]",1188101371.0,"경기도 과천시 과천대로7길 38 (갈현동, JW사옥)",,https://www.jw-on.com/,02-840-6744,19881220.0,0,20260914,0
9507,1101110601503,나드식품(주),,,[],,,,,,,0,20260914,0
9508,1101110601537,(주)서울교육,,서울교육,"[""심상기""]",,서울특별시 용산구 한강로2가 302,,,02  -799 -9114,,0,20260914,0
9509,1101110601587,성일테크원(주),"SUNGIL TECH ONE CO.,LTD.",성일테크원,"[""신관식"", ""전정숙""]",1368105905.0,경기도 김포시 대곶면 율생중앙로 162 (송마리),,www.simc.co.kr,02-334-1660,19881221.0,0,20260914,0
9510,1101110601595,(주)한양골든샤시,,,[],,,,,,,0,20260914,0
9511,1101110601644,한독자동기,,,"[""홍성문""]",1368108353.0,경기 김포시 승가로76번길,95 (풍무동),,031 982 0775,19881221.0,31,20201231,0
9512,1101110601652,성산합섬(주),"SUNG SAN SYNTHETICS CO., LTD.",,"[""이길영""]",2088109604.0,서울 종로구 종로6가,242-1한덕빌딩,,82-02-745-7233,19890104.0,0,20200517,0
9513,1101110601701,케이엔케이코팅스 주식회사,"KNK COATINGS CO.,LTD.",케이엔케이코팅스,"[""문상철""]",1238139525.0,경기도 평택시 포승읍 포승공단로 152 (내기리),,www.knkcoatings.com,031-684-6186,19881221.0,0,20260914,0
9514,1101110601727,(주)성환기업,,,[],,,,,,,0,20260914,0
9515,1101110601777,유하정판(주),YUHA Printing & Packaging,유하정판,"[""송의동""]",2188101273.0,충청남도 천안시 서북구 성거읍 마당재길 28,,,041-522-8636,19981222.0,0,20260914,0
9516,1101110601785,주식회사에쓰엔씨통상,,,[],,,,,,,0,20260914,0
9517,1101110601793,디케이우드글로벌,,,"[""박관서""]",2158103267.0,경기 광주시 곤지암읍 경충대로 405,곤지암리 44-4,,031 767 2211,19881222.0,6,20260914,0
9518,1101110601842,선보실업 주식회사,"SUN BO SIL UP Co., Ltd.",선보실업,"[""조정웅""]",2208173687.0,서울특별시 강남구 역삼동 831-3,,,02-597-3930,19881222.0,0,20260914,0
9519,1101110601850,한국존슨앤드존슨메디칼주식회사,Johnson and Johnson Medical Korea Limited,한국존슨앤드존슨메디칼,"[""오진용""]",1068136159.0,"서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워)",,,02)20943940,19881212.0,0,20260914,0
9520,1101110601876,(주)동구부품상사,,,[],,강원특별자치도 강릉시 아래장작골길 47-41,,,0336457000,,0,20260914,0
9521,1101110601884,(주)대진어패럴,,,[],,,,,,,0,20260914,0
9522,1101110601941,케이원솔루션,,,"[""정진한""]",1148153523.0,경기도 광명시 하안로 60,"에이동 1312호,1313호(소하동,광명테크노파크)",,02  838 2866,19881223.0,37,20260914,0
9523,1101110601967,(주)마디아스통상,,,[],,,,,,,0,20260914,0
9524,1101110602006,영신전기공업(주)대표임석기,,,[],,,,,,,0,20260914,0
