crno,sbrdEnpNm,sbrdEnpMainBizCtt,domestic,name_norm,addr,region,sicNm,대분류
1101110003965,가온전선㈜(*1),절연선 및 케이블 제조업,국내,가온전선(*1),경기도 군포시 엘에스로 45번길 120,경기,절연선 및 케이블 제조업,제조
1101110003965,㈜모보,절연선 및 케이블 제조업,국내,모보,경기도 오산시 경기대로52-30,경기,절연선 및 케이블 제조업,제조
1101110003965,이지전선㈜,절연선 및 케이블 제조업,국내,이지전선,전라북도 익산시 낭산면 호천길 24-4,전북,피복절연선 및 케이블 제조 도소매업,제조;유통·물류
1101110003965,㈜디케이씨,절연선 및 케이블 제조업,국내,디케이씨,전라북도 익산시 석암로 7길 73-4,전북,절연선 및 케이블 제조업,제조
1101110003965,㈜지앤피우드,목재드럼 제조업,국내,지앤피우드,충청남도 천안시 동남구 목천읍 학수소사길 219-28,충남,목재드럼 제조업,제조
1101110003965,엘에스이브이코리아㈜(*8),전기자동차 부품 제조업,국내,엘에스이브이코리아(*8),경기도 군포시 공단로140번길 27,경기,전기자동차 부품 제조업,제조
1101110003965,JS전선㈜,전선선박부품 제조 및 판매업,국내,JS전선,충청남도 천안시 동남구 풍세면 풍세 3길 39,충남,전선선박부품 제조 및 판매업,제조
1101110003965,LS빌드윈㈜,토목시설 공사업 전기 공사업,국내,LS빌드윈,경기도 군포시 공단로140번길 27,경기,토목시설 공사업 전기 공사업,모름
1101110003965,(유)빌드윈인동 태양광발전,태양광발전사업,국내,빌드윈인동태양광발전,경상북도 구미시 3공단 2로 238,경북,태양광발전사업,에너지·환경
1101110003965,(유)문경가온태양광발전,태양광발전사업,국내,문경가온태양광발전,경상북도 문경시 신기로 20(유곡동),경북,태양광 발전업,에너지·환경
1101110003965,(유)전주가온태양광발전,태양광발전사업,국내,전주가온태양광발전,전라북도 전주시 덕진구 서귀로 77 (팔복동3가),전북,태양광 발전업,에너지·환경
1101110003965,㈜지앤피,동압연 압출 연선제품 제조업,국내,지앤피,충청북도 충주시 국원대로 448,충북,기타 절연선 및 케이블 제조업,제조
1101110003965,세종전선㈜,절연선 및 케이블 제조업,국내,세종전선,세종특별자치시 전동면 배일길 45,세종,절연선 및 케이블 제조업,제조
1101110003965,엘에스머트리얼즈㈜,전자 축전기 제조업,국내,엘에스머트리얼즈,경기도 안양시 동안구 엘에스로116번길 39,경기,전자 축전기 제조업,제조
1101110003965,엘에스알스코㈜,알루미늄 합금 및 전기차 부품 제조업,국내,엘에스알스코,경상북도 구미시 3공단3로 257,경북,알루미늄 합금 및 전기차 부품 제조업,제조
1101110003965,하이엠케이㈜,알루미늄 압연 압출 및 연신제품 제조업,국내,하이엠케이,경상북도 구미시 3공단3로 257,경북,알루미늄 압연 압출 및 연신제품 제조업,제조
1101110003965,엘에스마린솔루션㈜(*1),전기 및 통신 공사업,국내,엘에스마린솔루션(*1),부산광역시 해운대구 송정광어골로 42,부산,전기 및 통신 공사업,IT·미디어
1101110003965,한국미래소재㈜,절연선 및 케이블 제조업,국내,한국미래소재,경상북도 구미시 수출대로 228,경북,절연선 및 케이블 제조업,제조
1101110003965,누리이음㈜(*11),공연단체,국내,누리이음(*11),경기도 군포시 공단로 140번길 27,경기,공연단체,모름
1101110003965,엘에스일렉트릭㈜(*2),전력기기시스템 제조 및 판매,국내,엘에스일렉트릭(*2),경기도 안양시 동안구 LS로 127,경기,전력기기시스템 제조 및 판매,제조;IT·미디어;에너지·환경
1101110003965,LS메탈㈜,동관 스테인레스강,국내,LS메탈,서울 용산구 한강대로 92,서울,동관 스테인레스강,모름
1101110003965,LS메카피온㈜,센서서보모션로봇,국내,LS메카피온,대구광역시 달서구 호산동로 12-9,대구,센서서보모션로봇,모름
1101110003965,LS사우타㈜,지능형 빌딩관리 시스템,국내,LS사우타,경기도 안양시 동안구 엘에스로 127,경기,지능형 빌딩관리 시스템,IT·미디어
1101110003965,에이씨앤티시스템㈜,유선 통신장비 제조업,국내,에이씨앤티시스템,경기도 안양시 동안구 엘에스로 91번길 16-11 (호계동),경기,유선 통신장비 제조업,제조;IT·미디어
1101110003965,LS ITC㈜,컴퓨터시스템 통합 자문 및 구축 서비스업,국내,LSITC,서울특별시 용산구 한강대로 92 14층 (한강로2가 LS용산타워),서울,컴퓨터시스템 통합 자문 및 구축 서비스업,IT·미디어;서비스
1101110003965,엘에스이모빌리티솔루션㈜,전력,국내,엘에스이모빌리티솔루션,충청북도 청주시 흥덕구 백봉로 95,충북,전력,에너지·환경
1101110003965,엘에스영종스카이솔라㈜,태양광,국내,엘에스영종스카이솔라,인천광역시 중구 공항동로1길 20-45 (운서동 삼목캠프단지 LS일렉트릭사무실),인천,태양광,에너지·환경
1101110003965,엘티솔라㈜,태양력발전업,국내,엘티솔라,광주광역시 북구 첨단연신로30번길 41(연제동),광주,태양력발전업,에너지·환경
1101110003965,씨엑스솔루션㈜,내부전기배선공사업,국내,씨엑스솔루션,부산광역시 강서구 유통단지1로 41 부산티플렉스 106동 212호,부산,내부전기배선공사업,모름
1101110003965,(주)엘펨스,에너지절감 및 시스템 임대사업,국내,엘펨스,부산광역시 기장군 기장읍 대청로 72번길 34 2층,부산,에너지절감 및 시스템 임대사업,IT·미디어;부동산·건설;에너지·환경
1101110003965,엘에스이엔엠㈜,물류자동화시스템 산업용전기기계 제조,국내,엘에스이엔엠,경기도 안양시 동안구 학의로 268 723호 (관양동 안양메가밸리),경기,물류자동화시스템 산업용전기기계 제조,제조;IT·미디어;유통·물류
1101110003965,LS파워솔루션㈜(구.KOC전기㈜),변압기 및 전기전자 장비시스템 제조,국내,LS파워솔루션(구.KOC전기),부산광역시 강서구 녹산산단77로 6 (송정동),부산,변압기 및 전기전자 장비시스템 제조,제조;IT·미디어
1101110003965,엘에스티라유텍㈜(*5)(*6),SCM MES 및 설비/물류 자동화 소프트웨어 공급,국내,엘에스티라유텍(*5)(*6),서울 강남구 학동로5길 7 CK빌딩 전층(1~7층),서울,SCM MES 및 설비/물류 자동화 소프트웨어 공급,IT·미디어;유통·물류
1101110003965,㈜티라아트로보,배전반 및 전기 자동제어반 제조 전자 제어기기 제조 및 자동화기기 도소매,국내,티라아트로보,인천 서구 가좌로 95번길 18호,인천,배전반 및 전기 자동제어반 제조 전자 제어기기 제조 및 자동화기기 도소매,제조;유통·물류
1101110003965,㈜티라로보틱스(*10),자율주행 물류로봇 (운반장비)개발설계생산,국내,티라로보틱스(*10),경기 성남시 중원구 둔촌대로 388 3층 304호,경기,자율주행 물류로봇 (운반장비)개발설계생산,유통·물류
1101110003965,엘에스엠트론㈜,기계 및 전자 부품 제조업,국내,엘에스엠트론,경기도 안양시 동안구 LS로 127,경기,농업 및 임업용 기계 제조업,제조
1101110003965,(주)제스코이지,SRF연료 제조업,국내,제스코이지,충청북도 청주시 흥덕구 강내면 태성리 362-22번지,충북,SRF연료 제조업,제조;에너지·환경
1101110003965,엘에스엠트론동반성장 제이차유동화전문유한회사(*3),금융업,국내,엘에스엠트론동반성장제이차유동화전문(*3),서울시 영등포구 여의도동 16-3,서울,금융업,금융
1101110003965,농가온㈜,농기계 판매업,국내,농가온,전북 완주군 봉동읍 과학로 886,전북,농기계 판매업,제조
1101110003965,팜모아㈜,농기계 수리 및 부품 판매업,국내,팜모아,전라북도 나주시 산포면 영산로 6239-4,전북,농기계 수리 및 부품 판매업,제조
1101110003965,엘에스엠앤엠㈜,1차 금속 제조업,국내,엘에스엠앤엠,울산광역시 울주군 온산읍 산암로 148,울산,1차 금속 제조업,제조
1101110003965,㈜지알엠,1차 금속 제조업,국내,지알엠,경기도 김포시 통진읍 김포대로 1979,경기,"비철금속 제련, 정련 및 합금 제조업",제조
1101110003965,㈜토리컴,1차 금속 제조업,국내,토리컴,충청남도 아산시 둔포면 아산밸리동로 78,충남,"기타 비철금속 제련, 정련 및 합금 제조업",제조
1101110003965,㈜선우,건물설비 설치 공사업,국내,선우,울산광역시 울주군 온산읍 산암로 234 온산탱크터미널 본관2층,울산,건물설비 설치 공사업,모름
1101110003965,씨에스마린㈜,외항화물운송업,국내,씨에스마린,서울특별시 용산구 한강대로 92 (LS용산타워),서울,외항화물운송업,유통·물류
1101110003965,엘에스글로벌인코퍼레이티드㈜,도매 및 상품 중개업,국내,엘에스글로벌인코퍼레이티드,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,경기,1차 금속제품 도매업,유통·물류
1101110003965,엘에스아이앤디㈜,부동산 개발 및 해외투자,국내,엘에스아이앤디,경기 안양시 동안구 엘에스로 91번길 16-39 안양IT밸리 1004호,경기,부동산 개발 및 해외투자,금융;부동산·건설
1101110004632,당진탱크터미널㈜,보관업,국내,당진탱크터미널,충청남도 당진시 송악읍 고대공단2길 357-18 (한진리),충남,보관업,모름
1101110004632,주식회사 에코앤로지스부산,운수 및 창고업,국내,에코앤로지스부산,"부산광역시 강서구 녹산산단232로 38-26, 2층",부산,운수 및 창고업,유통·물류
1101110004632,포승그린파워(주) (주1),신재생발전소,국내,포승그린파워(주1),경기도 평택시 포승읍 평택항로156번길 94,경기,신재생발전소,에너지·환경
1101110004632,㈜비에스지파트너스 (주10),소프트웨어자문 개발공급,국내,비에스지파트너스(주10),서울특별시 강남구 논현로85길 21 BSG빌딩,서울,소프트웨어자문 개발공급,IT·미디어
1101110004632,주식회사 엘엑스글라스,판유리 제조업,국내,엘엑스글라스,서울특별시 서초구,서울,판유리 제조업,제조
1101110004632,㈜LX판토스,복합운송업,국내,LX판토스,서울특별시 종로구 새문안로 58 LX광화문빌딩,서울,복합운송업,유통·물류
1101110004632,㈜엘엑스판토스부산신항물류센터 (주2),창고보관업,국내,엘엑스판토스부산신항물류센터(주2),경남 창원시 진해구 신항4로 15-85,경남,창고보관업,유통·물류
1101110004632,헬리스타항공㈜ (주2),복합운송업,국내,헬리스타항공(주2),서울특별시 종로구 새문안로 92 광화문오피시아빌딩 7층 707호,서울,복합운송업,유통·물류
1101110004632,㈜한울타리 (주2),기타 식료품 소매업,국내,한울타리(주2),"서울특별시 종로구 새문안로 58, 2층(신문로2가, LG광화문빌딩)",서울,기타 식료품 소매업,유통·물류
1101110004632,(주)엘엑스판토스신항에코물류센터 (주26),복합운송업,국내,엘엑스판토스신항에코물류센터(주26),경상남도 창원시 진해구 수도동 부산신항 배후단지,경남,복합운송업,유통·물류
1101110004690,(주)오리온,과자류 생산 / 판매,국내,오리온,서울시 용산구 백범로 90다길 13,서울,과자류 생산 / 판매,모름
1101110004690,(주)쇼박스,영화 방송 및 공연산업,국내,쇼박스,서울시 강남구 도산대로 310(논현동) 916빌딩 7~9층,서울,영화 방송 및 공연산업,IT·미디어
1101110004690,(주)오리온제주용암수,음료사업,국내,오리온제주용암수,제주특별자치도 제주시 구좌읍 일주동로 2706-27,제주,음료사업,식품·농업
1101110004690,(주)오리온바이오로직스,의학 및 약학 연구개발업,국내,오리온바이오로직스,서울시 용산구 백범로 90다길 13,서울,의학 및 약학 연구개발업,서비스
1101110005333,유진한일합섬(주),화학섬유 방적업,국내,유진한일합섬,서울특별시 마포구 마포대로 155 (공덕동 엘지마포빌딩),서울,화학섬유 방적업,제조
1101110005333,금왕에프원(주),부동산개발업,국내,금왕에프원,충청북도 음성군 금왕읍 금왕테크노1길 93,충북,부동산개발업,부동산·건설
1101110005333,(주)한일합섬,섬유의 제조,국내,한일합섬,서울특별시 마포구 마포대로 155 (공덕동 엘지마포빌딩),서울,섬유의 제조,제조
1101110005333,(주)동양에너지,발전업,국내,동양에너지,서울특별시 영등포구 국제금융로2길 24 (여의도동),서울,발전업,에너지·환경
1101110005333,(주)유진홈센터,기타 건축자재 도매업,국내,유진홈센터,서울특별시 용산구 청파로 75 4층 (원효로3가 전자랜드 별관),서울,기타 건축자재 도매업,부동산·건설;유통·물류
1101110005333,유진리츠운용(주),부동산 투자,국내,유진리츠운용,서울특별시 영등포구 국제금융로2길 24 (여의도동),서울,부동산 투자,금융;부동산·건설
1101110005333,(주)유진마포130위탁관리 부동산투자회사,부동산 개발 및 공급업,국내,유진마포130위탁관리부동산투자회사,서울특별시 영등포구 국제금융로2길 24 (여의도동),서울,부동산 개발 및 공급업,부동산·건설
1101110005333,디씨아이티와이부천 피에프브이(주),부동산 개발 및 공급업,국내,디씨아이티와이부천피에프브이,서울특별시 영등포구 국제금융로2길 24 (여의도동),서울,부동산 개발 및 공급업,부동산·건설
1101110005333,디씨아이티와이인천 피에프브이(주),부동산 개발 및 공급업,국내,디씨아이티와이인천피에프브이,서울특별시 영등포구 국제금융로2길 24 3층 (여의도동),서울,부동산 개발 및 공급업,부동산·건설
1101110006274,경산제지(주),골판지원지 제조업,국내,경산제지,대구광역시 달성군 유가면 비슬로 96길 35,대구,기타 종이 및 판지 제조업,제조
1101110006274,제일산업(주),골판지원단 및 상자제조,국내,제일산업,경기도 화성시 양감면 은행나무로 456,경기,"골판지, 종이 상자 및 종이 용기 제조업",제조
1101110006274,(주)에이팩,골판지원단 및 상자제조,국내,에이팩,경상남도 양산시 산막공단남5길 12,경남,골판지 및 골판지상자 제조업,제조
1101110006274,유진판지(주),골판지원단 및 상자제조,국내,유진판지,경기도 시흥시 만해로 34,경기,골판지원단 및 상자제조,제조
1101110006274,에이피리싸이클링(주),재생재료가공처리업,국내,에이피리싸이클링,충청남도 아산시 갈산교로 72-20,충남,재생재료가공처리업,모름
1101110007826,유진자산운용주식회사,증권투자신탁 투자자문,국내,유진자산운용,서울시 영등포구 국제금융로 39 앵커원 1516층,서울,증권투자신탁 투자자문,금융
1101110007826,유진투자선물주식회사,선물거래 위탁매매,국내,유진투자선물,서울시 영등포구 국제금융로 39 앵커원 15층,서울,선물거래 위탁매매,모름
1101110007826,유진코리아스마트리더증권모투자신탁(주식),공모펀드,모름,유진코리아스마트리더증권모투자신탁(주식),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진코리아스마트리더증권자투자신탁(주식),공모펀드,모름,유진코리아스마트리더증권자투자신탁(주식),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진글로벌AI플러스증권모투자신탁2호(주식),공모펀드,모름,유진글로벌AI플러스증권모투자신탁2호(주식),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진글로벌AI플러스증권자투자신탁(H)(주식),공모펀드,모름,유진글로벌AI플러스증권자투자신탁(H)(주식),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진미국VC전문투자형사모투자신탁1호,사모펀드,모름,유진미국VC전문투자형사모투자신탁1호,서울시 영등포구 국제금융로 39 앵커원 15층,서울,사모펀드,금융
1101110007826,유진드림스퀘어일반사모투자신탁33호,사모펀드,모름,유진드림스퀘어일반사모투자신탁33호,서울시 영등포구 국제금융로 39 앵커원 15층,서울,사모펀드,금융
1101110007826,유진빅웨이브일반사모투자신탁1호,사모펀드,모름,유진빅웨이브일반사모투자신탁1호,서울시 영등포구 국제금융로 39 앵커원 15층,서울,사모펀드,금융
1101110007826,유진 챔피언 테드 스타일액티브 증권투자신탁(주식-재간접형),공모펀드,모름,유진챔피언테드스타일액티브증권투자신탁(주식-재간접형),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진코리아밸류업지수액티브증권투자신탁(주식),공모펀드,모름,유진코리아밸류업지수액티브증권투자신탁(주식),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진챔피언중장기채증권투자신탁(채권),공모펀드,모름,유진챔피언중장기채증권투자신탁(채권),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진챔피언공모주&YED타겟리턴목표전환형증권투자신탁1호 (채권혼합-재간접형),공모펀드,모름,유진챔피언공모주&YED타겟리턴목표전환형증권투자신탁1호(채권혼합-재간접형),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진RA글로벌자산배분EMP증권투자신탁(혼합-재간접형),공모펀드,모름,유진RA글로벌자산배분EMP증권투자신탁(혼합-재간접형),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진RA미국주식EMP증권투자신탁(주식-재간접형),공모펀드,모름,유진RA미국주식EMP증권투자신탁(주식-재간접형),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진챔피언공모주&포스트IPO증권투자신탁(채권혼합),공모펀드,모름,유진챔피언공모주&포스트IPO증권투자신탁(채권혼합),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진플레인바닐라중국테크증권투자신탁(주식),공모펀드,모름,유진플레인바닐라중국테크증권투자신탁(주식),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,엑스포넨셜 따박따박 IPO 일반사모투자신탁 제1호,사모펀드,모름,엑스포넨셜따박따박IPO일반사모투자신탁제1호,서울시 영등포구 국제금융로 39 앵커원 15층,서울,사모펀드,금융
1101110007826,하나대체투자일본부동산투자신탁1호(파생형),공모펀드,모름,하나대체투자일본부동산투자신탁1호(파생형),서울시 영등포구 국제금융로 39 앵커원 15층,서울,공모펀드,금융
1101110007826,유진 아시아 푸드테크 신기술사업투자조합 제1호,기타금융,국내,유진아시아푸드테크신기술사업투자조합제1호,서울시 영등포구 국제금융로 24,서울,기타금융,금융
1101110007826,유진 플랫폼 신기술투자조합 제1호,기타금융,국내,유진플랫폼신기술투자조합제1호,서울시 영등포구 국제금융로 24,서울,기타금융,금융
1101110007826,유진 이노베이티브 헬스케어 1호 신기술사업투자조합,기타금융,국내,유진이노베이티브헬스케어1호신기술사업투자조합,서울시 영등포구 국제금융로 24 11층,서울,기타금융,금융
1101110007826,유진 뉴컬쳐 1호,기타금융,국내,유진뉴컬쳐1호,서울시 영등포구 국제금융로 24 11층,서울,기타금융,금융
1101110007826,원신한 인슈어테크 신기술투자조합 제1호,기타금융,국내,원신한인슈어테크신기술투자조합제1호,서울시 영등포구 의사당대로 96 31층(여의도동 TP Tower),서울,기타금융,금융
1101110007826,에프엠유동화제일차주식회사,자산유동화,국내,에프엠유동화제일차,서울시 영등포구 여의대로 14,서울,자산유동화,금융
1101110007826,오션시티제일차주식회사,자산유동화,국내,오션시티제일차,서울시 송파구 오금로 62,서울,자산유동화,금융
1101110007826,올데이제일차㈜,자산유동화,국내,올데이제일차,서울시 영등포구 국제금융로 39,서울,자산유동화,금융
1101110007826,뉴에이지제일차㈜,자산유동화,국내,뉴에이지제일차,서울시 영등포구 국제금융로 39,서울,자산유동화,금융
1101110007826,나르샤제이차㈜,자산유동화,국내,나르샤제이차,서울시 영등포구 국제금융로2길 24,서울,자산유동화,금융
1101110007826,에이치에스티제일차㈜,자산유동화,국내,에이치에스티제일차,서울시 영등포구 국제금융로2길 24,서울,자산유동화,금융
1101110007826,디비아쿠아제일차㈜,자산유동화,국내,디비아쿠아제일차,울산광역시 울주군 웅촌면 은현작동로 289,울산,자산유동화,금융
1101110007909,현대엔지니어링,건설업,국내,현대엔지니어링,서울시 종로구,서울,건물 및 토목 엔지니어링 서비스업,부동산·건설
1101110007909,송도랜드마크시티,부동산 개발 및 공급업,국내,송도랜드마크시티,인천시 연수구,인천,부동산 개발 및 공급업,부동산·건설
1101110007909,현대스틸산업,철구조물 제작 및 설치,국내,현대스틸산업,충남 천안시,충남,철구조물 제작 및 설치,모름
1101110007909,현대도시개발,부동산 공급업,국내,현대도시개발,충남 태안군,충남,부동산 공급업,부동산·건설
1101110007909,현대에코에너지,태양광발전사업,국내,현대에코에너지,충남 서산시,충남,태양력 발전업,에너지·환경
1101110007909,현대서산농장,농업경영 및 축산(한우)업,국내,현대서산농장,충남 서산시,충남,농업경영 및 축산(한우)업,서비스;식품·농업
1101110012776,㈜유니기획,광고대행,국내,유니기획,서울특별시 서초구 바우뫼로 27길 2,서울,광고대행,IT·미디어
1101110012776,㈜루텍,소프트웨어 개발 및 공급,국내,루텍,서울특별시 서초구 강남대로16길 14-2,서울,소프트웨어 개발 및 공급,IT·미디어
1101110012776,일동제약㈜,의약품 제조 및 판매,국내,일동제약,서울특별시 서초구 바우뫼로 27길 2,서울,완제 의약품 제조업,제조;바이오·헬스케어
1101110012776,새로엠에스㈜,의약품류 전자상거래업,국내,새로엠에스,서울특별시 서초구 바우뫼로 27길 2,서울,의약품류 전자상거래업,제조;바이오·헬스케어
1101110012776,㈜애임스바이오사이언스,신약개발사업전략컨설팅,국내,애임스바이오사이언스,서울특별시 서초구 반포대로 222 옴니버스파크 L3,서울,신약개발사업전략컨설팅,부동산·건설;서비스
1101110012776,아이리드비엠에스㈜,신약연구개발업,국내,아이리드비엠에스,경기 화성시 동탄기흥로 614 더퍼스트타워 2차 18층,경기,신약연구개발업,서비스
1101110012776,유노비아㈜,신약연구개발업,국내,유노비아,경기 화성시 삼성 1로 1길 20 (석우동),경기,신약연구개발업,서비스
1101110012776,㈜비케이메디케어,위생용품제조업,국내,비케이메디케어,경상남도 양산시 용당산단1길 6(용당동),경남,위생용품제조업,제조
1101110012809,엠피씨율촌2호기㈜,자산유동화,모름,엠피씨율촌2호기,(주1),,자산유동화,금융
1101110012809,엠피씨율촌1호기㈜,자산유동화,모름,엠피씨율촌1호기,(주1),,자산유동화,금융
1101110012809,타이거아이즈제삼차㈜,자산유동화,모름,타이거아이즈제삼차,(주1),,자산유동화,금융
1101110012809,써니솔루션제사차㈜,자산유동화,모름,써니솔루션제사차,(주1),,자산유동화,금융
1101110012809,마에스트로이알㈜,자산유동화,모름,마에스트로이알,(주1),,자산유동화,금융
1101110012809,지아이비제이디티㈜,자산유동화,모름,지아이비제이디티,(주1),,자산유동화,금융
1101110012809,에스브라이트제일차㈜,자산유동화,모름,에스브라이트제일차,(주1),,자산유동화,금융
1101110012809,지아이비황금㈜,자산유동화,모름,지아이비황금,(주1),,자산유동화,금융
1101110012809,에스브라이트판교㈜,자산유동화,모름,에스브라이트판교,(주1),,자산유동화,금융
1101110012809,에스브라이트에너지㈜,자산유동화,모름,에스브라이트에너지,(주1),,자산유동화,금융
1101110012809,에스타이거퍼스트,자산유동화,모름,에스타이거퍼스트,(주1),,자산유동화,금융
1101110012809,리치게이트박스㈜,자산유동화,모름,리치게이트박스,(주1),,자산유동화,금융
1101110012809,에스브라이트엘디씨㈜,자산유동화,모름,에스브라이트엘디씨,(주1),,자산유동화,금융
1101110012809,지아이비초월㈜,자산유동화,모름,지아이비초월,(주1),,자산유동화,금융
1101110012809,지아이비해운대㈜,자산유동화,모름,지아이비해운대,(주1),,자산유동화,금융
1101110012809,리치게이트알파㈜,자산유동화,모름,리치게이트알파,(주1),,자산유동화,금융
1101110012809,리치게이트자석㈜,자산유동화,모름,리치게이트자석,(주1),,자산유동화,금융
1101110012809,신한지아이비미래㈜,자산유동화,모름,신한지아이비미래,(주1),,자산유동화,금융
1101110012809,지아이비두정㈜,자산유동화,모름,지아이비두정,(주1),,자산유동화,금융
1101110012809,신한지아이비화성㈜,자산유동화,모름,신한지아이비화성,(주1),,자산유동화,금융
1101110012809,리치게이트엔㈜,자산유동화,모름,리치게이트엔,(주1),,자산유동화,금융
1101110012809,지아이비유천㈜,자산유동화,모름,지아이비유천,(주1),,자산유동화,금융
1101110012809,지아이비용문㈜,자산유동화,모름,지아이비용문,(주1),,자산유동화,금융
1101110012809,지아이비신사주식회사,자산유동화,모름,지아이비신사,(주1),,자산유동화,금융
1101110012809,지아이비길동㈜,자산유동화,모름,지아이비길동,(주1),,자산유동화,금융
1101110012809,지아이비제이디㈜,자산유동화,모름,지아이비제이디,(주1),,자산유동화,금융
1101110012809,지아이비수표㈜,자산유동화,모름,지아이비수표,(주1),,자산유동화,금융
1101110012809,지아이비신정㈜,자산유동화,모름,지아이비신정,(주1),,자산유동화,금융
1101110012809,지아이비와이디㈜,자산유동화,모름,지아이비와이디,(주1),,자산유동화,금융
1101110012809,지아이비경안,자산유동화,모름,지아이비경안,(주1),,자산유동화,금융
1101110012809,지아이비남사,자산유동화,모름,지아이비남사,(주1),,자산유동화,금융
1101110012809,에스타이거엘이씨,자산유동화,모름,에스타이거엘이씨,(주1),,자산유동화,금융
1101110012809,하나마이크론제삼차,자산유동화,모름,하나마이크론제삼차,(주1),,자산유동화,금융
1101110012809,지아이비은평,자산유동화,모름,지아이비은평,(주1),,자산유동화,금융
1101110012809,리치게이트지에스,자산유동화,모름,리치게이트지에스,(주1),,자산유동화,금융
1101110012809,신한디스플레이제사차㈜,자산유동화,모름,신한디스플레이제사차,(주1),,자산유동화,금융
1101110012809,에스프로젝트디,자산유동화,모름,에스프로젝트디,(주1),,자산유동화,금융
1101110012809,에스타이거에이치㈜,자산유동화,모름,에스타이거에이치,(주1),,자산유동화,금융
1101110012809,에스타이거에이치엘㈜,자산유동화,모름,에스타이거에이치엘,(주1),,자산유동화,금융
1101110012809,에스에이치로드제2차,자산유동화,모름,에스에이치로드제2차,(주1),,자산유동화,금융
1101110012809,에스타이거엘피디㈜,자산유동화,모름,에스타이거엘피디,(주1),,자산유동화,금융
1101110012809,에스퍼스트에이치디,자산유동화,모름,에스퍼스트에이치디,(주1),,자산유동화,금융
1101110012809,에스타이거이엠티,자산유동화,모름,에스타이거이엠티,(주1),,자산유동화,금융
1101110012809,지아이비포터제이차,자산유동화,모름,지아이비포터제이차,(주1),,자산유동화,금융
1101110012809,에스타이거클린,자산유동화,모름,에스타이거클린,(주1),,자산유동화,금융
1101110012809,에스솔루션와이디㈜,자산유동화,모름,에스솔루션와이디,(주1),,자산유동화,금융
1101110012809,에스솔루션피엠㈜,자산유동화,모름,에스솔루션피엠,(주1),,자산유동화,금융
1101110012809,SOYANG 101 PTE. LTD.,자산유동화,모름,SOYANG101PTE.LTD.,(주1),,자산유동화,금융
1101110012809,에스드래곤엔엑스㈜,자산유동화,모름,에스드래곤엔엑스,(주1),,자산유동화,금융
1101110012809,에스퍼스트에이치엘,자산유동화,모름,에스퍼스트에이치엘,(주1),,자산유동화,금융
1101110012809,에스프로젝트더블유㈜,자산유동화,모름,에스프로젝트더블유,(주1),,자산유동화,금융
1101110012809,리치게이트와이에스,자산유동화,모름,리치게이트와이에스,(주1),,자산유동화,금융
1101110012809,에스타이거에이치제이차,자산유동화,모름,에스타이거에이치제이차,(주1),,자산유동화,금융
1101110012809,에스프로젝트모리츠,자산유동화,모름,에스프로젝트모리츠,(주1),,자산유동화,금융
1101110012809,에스프로젝트자리츠,자산유동화,모름,에스프로젝트자리츠,(주1),,자산유동화,금융
1101110012809,에스프로젝트엘이씨,자산유동화,모름,에스프로젝트엘이씨,(주1),,자산유동화,금융
1101110012809,에스타이거게임즈제이차,자산유동화,모름,에스타이거게임즈제이차,(주1),,자산유동화,금융
1101110012809,지아이비남천제일차,자산유동화,모름,지아이비남천제일차,(주1),,자산유동화,금융
1101110012809,에스드래곤엔엑스제이차㈜,자산유동화,모름,에스드래곤엔엑스제이차,(주1),,자산유동화,금융
1101110012809,에스타이거에이치제삼차㈜,자산유동화,모름,에스타이거에이치제삼차,(주1),,자산유동화,금융
1101110012809,지아이비에이엘제이차㈜,자산유동화,모름,지아이비에이엘제이차,(주1),,자산유동화,금융
1101110012809,리치게이트배곧제이차,자산유동화,모름,리치게이트배곧제이차,(주1),,자산유동화,금융
1101110012809,에스타이거에너빌㈜,자산유동화,모름,에스타이거에너빌,(주1),,자산유동화,금융
1101110012809,그린바이오제삼차㈜,자산유동화,모름,그린바이오제삼차,(주1),,자산유동화,금융
1101110012809,에스프로젝트에이치씨,자산유동화,모름,에스프로젝트에이치씨,(주1),,자산유동화,금융
1101110012809,에스프로젝트라이언㈜,자산유동화,모름,에스프로젝트라이언,(주1),,자산유동화,금융
