Unnamed: 0,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
1247,1101110107973,동아에코팩 주식회사,DONG-A ECOPACK,동아에코팩,"[""오무환""]",2048112790.0,충청남도 당진시 합덕읍 인더스파크로 131 (대전리) 동아에코팩 주식회사,,www.donga-ecopack.com,041-363-8460,19690901.0,0,20260914,0
1252,1101110108484,(주)대한항공,"KOREAN AIR LINES CO.,LTD",대한항공,"[""조원태"", ""우기홍""]",1108114794.0,서울특별시 강서구 하늘길 260,,www.koreanair.com,02-2656-7114,19620619.0,18318,20260914,1
1266,1101110109854,(주)녹십자,GC Biopharma Corp.,녹십자,"[""허은철""]",3038117108.0,경기도 용인시 기흥구  이현로30번길 107(보정동),,www.gcbiopharma.com,031-260-9300,19691101.0,2351,20260914,1
1267,1101110110083,(주)한진중공업홀딩스,"HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD",한진중공업홀딩스,"[""조원국""]",6018108008.0,경기도 남양주시 별내3로 391 관리동 1층,,www.hhic-holdings.com,02-2049-2395,19370710.0,7,20260914,1
1286,1101110111867,한일현대시멘트(주),"HANIL HYUNDAI CEMENT CO.,LTD",한일현대시멘트,"[""전근식"", ""오해근""]",2148124240.0,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,,WWW.HANILHDCEMENT.COM,02-520-2114,19691230.0,379,20260914,0
1291,1101110112328,사조산업(주),"SAJO INDUSTRIES CO.,LTD",사조산업,"[""주진우"", ""김치곤""]",1108109699.0,서울특별시 서대문구  통일로 107-39 사조산업빌딩 5층,,www.sajo.co.kr,02-3277-1600,19710319.0,502,20260914,1
1298,1101110112724,진흥저축은행(주),JINHEUNG SAVINGS BANK,진흥저축은행,"[""한상구""]",1048133253.0,서울특별시 중구 북창동 93-52,,www.jsbank.co.kr,02-3455-0700,19710329.0,0,20260914,0
1306,1101110113384,(주)벽산,BYUKSAN CORPORATION,벽산,"[""김성식""]",2038143780.0,"서울특별시 중구  퇴계로 307 광희동 1가, 광희빌딩",,www.byucksan.com,02-2260-6114,19710409.0,416,20260914,1
1332,1101110115504,롯데관광개발(주),"LOTTE TOUR DEVELOPMENT CO.,LTD",롯데관광개발,"[""김기병"", ""백현"", ""김한준""]",1018110173.0,제주특별자치도 제주시 노연로 12 (노형동),,lottetour.com,1577-3000,19710524.0,1081,20260914,1
1338,1101110115885,(주)특수건설,TuksuConstruction,특수건설,"[""김중헌"", ""김도헌""]",2038146827.0,서울특별시 강남구 도곡로7길 27 -,,www.tuksu.co.kr,02-590-6400,19710531.0,216,20260914,0
1344,1101110116388,KC글라스(주),"KC Glass & Materials Co.,Ltd.",KC글라스,"[""강준기""]",1248134692.0,"충청남도 천안시 서북구 입장면 성진로 1105 (도림리, KC글라스(주))",,www.kc-glass.com,041-410-6214,19710609.0,0,20260914,0
1370,1101110118996,(주)세아제강지주,SeAH Steel Holdings Corporation,세아제강지주,"[""이주성"", ""조영빈""]",1068160926.0,서울시마포구 양화로 45,,www.seahsteel.co.kr/company/holdings/,02-6970-1421,19601019.0,45,20260914,1
1400,1101110122731,(주)에이프로젠,"Aprogen, Inc",에이프로젠,"[""김재섭""]",2198100146.0,"경기도 성남시 중원구 둔촌대로 545 경기도 성남시 중원구 둔촌대로545, 비1층 (상대원동, 한라시그마밸리)",,www.aprogen.com,031-782-3433,19711115.0,311,20260914,1
1411,1101110123797,샘표(주),SEMPIO COMPANY,샘표,"[""박진선""]",2178100359.0,서울특별시 중구 충무로 2,,www.sempio.com,02-3393-5500,19711209.0,2,20260914,1
1423,1101110124521,(주)동방,"DONGBANG TRANSPORT & LOGISTICS CO.,LTD",동방,"[""정운건""]",1058169429.0,"서울특별시 중구 소월로 10 21층, 22층(남대문로5가, 단암빌딩)",,www.dongbang.co.kr,02-2190-8100,19650114.0,834,20260914,1
1426,1101110124802,일양약품(주),"ILYANG PHARMACEUTICAL CO.,LTD",일양약품,"[""정유석""]",2098100872.0,경기도 용인시 기흥구  하갈로 110,,www.ilyang.co.kr,02-570-3700,19460701.0,665,20260914,1
1428,1101110124969,(주)동방아그로,DONGBANG AGRO CORP,동방아그로,"[""염병만"", ""염병진""]",1128130484.0,"서울특별시 관악구  남부순환로 2028 남현동, 동방빌딩",,www.dongbangagro.co.kr,02-580-3600,19711231.0,241,20260914,1
1432,1101110125719,주식회사 대원여객,"DAEWON BUS CO.,LTD.",대원여객,"[""허상준""]",2168108945.0,"서울특별시 성동구 왕십리로 125 (성수동1가, KD타워)",,www.buspia.co.kr,02-464-7671,19720125.0,0,20260914,0
1435,1101110125967,(주)폴루스바이오팜,POLUS BioPharm Inc.,폴루스바이오팜,"[""남승헌""]",1118102291.0,인천광역시 미추홀구 길파로71번길 70 (주안동),,polusbiopharm.com,02-554-3377,19720202.0,1,20260914,0
1442,1101110126642,국도화학(주),"KUKDO CHEMICAL CO.,LTD",국도화학,"[""이시창"", ""황문성""]",1198104497.0,서울특별시 금천구  가산디지털2로 61,,www.kukdo.com,02-3282-1400,19720222.0,873,20260914,1
1445,1101110126783,주식회사 에프앤에프홀딩스,"F&F Holdings Co., Ltd.",F&F 홀딩스,"[""박의헌""]",2148609977.0,서울특별시 강남구 테헤란로8길 8 센터포인트강남,,www.fnfholdings.com,02-520-0001,19720224.0,7,20260914,1
1461,1101110128060,주식회사 동원아이팜,"DONGWON I PHARM WHOLESALE CO.,GTD.",동원아이팜,"[""현준재"", ""오기열""]",1078133214.0,경기도 김포시 고촌읍 아라육로58번길 35-28 (전호리),,www.dwpw.co.kr,031-850-6871,19720329.0,0,20260914,0
1469,1101110128680,(주)엠엑스로보틱스,MX Robotics Inc.,엠엑스로보틱스,"[""조재관""]",1138117320.0,서울특별시 중구 후암로 110 서울시티타워 20층(회현동),,www.smck.com,02-2090-9273,19720413.0,359,20260914,0
1472,1101110129026,(주)서연,SEOYON CO. LTD,서연,"[""정대영""]",1138101115.0,경기도 안양시 동안구 부림로170번길 41-22(관양동) -,,www.seo-yon.com,031-420-3000,19720421.0,23,20260914,1
1476,1101110129274,(주)파라다이스,"PARADISE.Co.,Ltd.",파라다이스,"[""최종환"", ""임준신""]",2038143553.0,서울특별시 중구 퇴계로 299,,www.paradise.co.kr/ko/main,02-2280-5000,19720427.0,1497,20260914,1
1511,1101110132871,(주) 한유,"HANYU CO., LTD.",한유,"[""박기흥""]",2018137211.0,서울특별시 관악구 남부순환로 1883 (봉천동) 한유빌딩 4층,,www.hanyuholdings.co.kr,02-3460-6533,19670914.0,0,20260914,0
1533,1101110134877,금호건설(주),"KUMHO Engineering & Construction Co., Ltd.",금호건설,"[""조완석""]",1048131309.0,전라남도 나주시 시청길 4,,www.kumhoenc.com,02-6303-0114,19721011.0,1281,20260914,1
1561,1101110137491,(주)NI스틸,"NI STEEL CO.,LTD",NI스틸,"[""이창환""]",2148171272.0,서울특별시 동작구 동작대로 35 -,,www.hcr4u.com,02-758-6789,19721214.0,283,20260914,1
1562,1101110137558,한국산업리스(주),,한국산업리스,[],2028150051.0,서울특별시 중구 다동 140(산업리스B/D),,,02-3160-114,,0,20260914,0
1569,1101110138168,대주코레스(주),"KORES CO.,LTD",대주코레스,"[""박주정""]",1348100961.0,전라북도 완주군 봉동읍 완주산단6로 266,,www.kores21.com,063-263-3505,19721229.0,339,20260914,0
1577,1101110138572,(주)대농,Daenong Corporation,대농,"[""최광철""]",1058133940.0,충청북도 청주시 청원구 내수읍 도원세교로 59-36 (도원리),,www.daenong21.com,02)2009-4513,19531113.0,24,20260914,0
1584,1101110139017,(주)제일기획,Cheil Worldwide Inc,제일기획,"[""김종현""]",2028145960.0,서울특별시 용산구  이태원로 222 제일기획,,www.cheil.co.kr,02-3780-2114,19730117.0,1511,20260914,1
1585,1101110139190,문배철강(주),"MOONBAE STEEL CO.,LTD",문배철강,"[""이창환""]",1168100532.0,서울특별시 동작구 동작대로 35 -,,www.moonbaesteel.co.kr,02-758-6640,19730121.0,64,20260914,1
1608,1101110141301,메리츠증권(주),"MERITZ SECURITIES CO.,LTD",메리츠증권,"[""장원재"", ""김종민""]",1168122502.0,"서울특별시 영등포구 국제금융로 10 (여의도동, 서울국제금융센터)",,www.imeritz.com,02-785-6611,19730224.0,1593,20260914,0
1648,1101110144347,(주)비에스한양,BS Hanyang Inc,비에스한양,"[""박유신"", ""최인호""]",1108114611.0,인천광역시 서구 청라한내로 110 (청라동) 13층 4-비호,,www.bs-hycorp.co.kr,02-721-8139,19730419.0,793,20260914,0
1658,1101110145147,율촌화학(주),"YOULCHON CHEMICAL CO.,LTD",율촌화학,"[""송녹정"", ""신동윤""]",1188101288.0,서울특별시 동작구 여의대방로 112 도연관 15층,,www.youlchon.com,02-822-0022,19730501.0,654,20260914,1
1662,1101110145410,주식회사 호텔롯데,"Hotel Lotte Co., Ltd.",호텔롯데,"[""정호석""]",1048125980.0,서울특별시 중구 을지로 30,,www.hotellotte.com,02-771-1000,19730505.0,4626,20260914,0
1664,1101110145519,(주)호텔신라,"HOTEL SHILLA CO.,LTD",호텔신라,"[""이부진""]",2038143363.0,서울특별시 중구 동호로 249 (주) 호텔신라,,www.hotelshilla.net,02-2233-3131,19730509.0,1910,20260914,1
1668,1101110145860,성호전자(주),SUNGHO ELECTRONICS CORP.,성호전자,"[""박성재""]",1198102505.0,"서울특별시 금천구 가산디지털1로 205-15 에스에이치드림타워 1301호, 1302호, 1401호",,www.sungho.net,02-2104-7534,19730513.0,86,20260914,0
1703,1101110149446,(주)케이씨티시,KCTC,케이씨티시,"[""류주환""]",2018110323.0,서울특별시 중구 남대문로 63 한진빌딩,,www.kctc.co.kr,02-310-0700,19730720.0,466,20260914,1
1713,1101110150659,한솔로지스틱스(주),"Hansol Logistics CO., Ltd",한솔로지스틱스,"[""고정한""]",1028141359.0,서울특별시 중구 을지로 100 파인애비뉴 B동 22층,,www.hansollogistics.com,02-3287-7400,19730814.0,273,20260914,1
1726,1101110152134,광동제약(주),"KWANGDONG PHARMACEUTICAL CO.,LTD",광동제약,"[""최성원"", ""박상영""]",1138108888.0,경기도 과천시 과천대로7다길 52 광동 과천 타워,,www.ekdp.com,02-6006-7777,19631016.0,1022,20260914,1
1732,1101110152738,코스모화학(주),"COSMOCHEMICALCO.,LTD",코스모화학,"[""김두영""]",1058133052.0,서울특별시 서초구  반포대로 43 코스모빌딩 5층,,www.cosmochem.co.kr,052-231-6700,19680212.0,257,20260914,1
1733,1101110152770,(주)신원,SHINWON CORPORATION,신원,"[""박정주""]",1058111908.0,서울특별시 마포구  독막로 328 신원빌딩,,www.sw.co.kr,02-3274-5000,19730926.0,825,20260914,1
1759,1101110155378,(주)피엔풍년,"PNPOONGNYUN CO.,LTD",PN풍년,"[""유재원""]",1348108319.0,경기도 안산시 단원구 별망로 620,,www.pn.co.kr,031-491-2965,19731117.0,148,20260914,0
1762,1101110155451,(주)태영건설,TAEYOUNG ENGINEERING & CONSTRUCTION,태영건설,"[""이강석""]",1058174543.0,경기도 광명시 신기로 20 -,,www.taeyoung.com,031-910-6999,19731120.0,1112,20260914,1
1763,1101110155683,케이씨그린홀딩스(주),"KC Green Holdings Co.,Ltd.",KC그린홀딩스,"[""이태영""]",1058170848.0,서울특별시 마포구 상암산로 34디지털큐브 12층,,www.kcgreenholdings.com,02-320-6114,19731127.0,17,20260914,1
1796,1101110159099,롯데상사(주),"LOTTE INTERNATIONAL CO., LTD.",롯데상사,"[""정기호""]",2028155570.0,"서울특별시 강남구 영동대로 302 (대치동, 국민제1빌딩 3,4층)",,www.lotteintl.co.kr,02-3459-9600,19740126.0,0,20260914,0
1797,1101110159130,주식회사 대원교통,"DAEWON TRAFFIC. CO., LTD",대원교통,"[""허상준""]",2168101369.0,"서울특별시 성동구 왕십리로 125 (성수동1가, KD타워)",,www.buspia.co.kr,02-464-7671,19740201.0,0,20260914,0
1828,1101110161317,(주)모토닉,MOTONIC CORPORATION,모토닉,"[""김희진"", ""신현돈""]",1018102940.0,"서울특별시 종로구 청계천로 41 9층(서린동, 영풍빌딩)",,www.motonic.com,053-589-6262,19740307.0,278,20260914,1
1842,1101110162802,주식회사 에이치에스테크놀로지,"HS Technology Co.,Ltd.",에이치에스테크놀로지,"[""전오철""]",1048127654.0,인천광역시 남동구 남동대로156번길 79 (고잔동),,,032-816-6101,19740403.0,0,20260914,0
1845,1101110163115,디엘건설(주),"DL Construction Co., LTD.",디엘건설,"[""여성찬""]",1028134561.0,인천광역시 남동구  미래로 14,,www.dlconstruction.co.kr,032-518-3535,19561017.0,1669,20260914,0
1860,1101110164692,주식회사 신영에스엘피,"SL Platform Co., Ltd.",신영에스엘피,"[""이상무""]",1208156336.0,"서울특별시 성동구 고산자로14길 26 3층 (행당동, 지웰홈스왕십리)",,www.sl-platform.com,+82262397018,19740508.0,0,20260914,0
1862,1101110164717,남해화학(주),NAMHAE CHEMICAL CORPORATION,남해화학,"[""김창수""]",2018145104.0,서울특별시 강남구 테헤란로113길 15 (삼성동),,www.nhchem.co.kr,061-688-5354,19740508.0,587,20260914,1
1880,1101110165830,(주)영원무역홀딩스,"Youngone Holdings Co., Ltd",영원무역홀딩스,"[""성래은""]",1108123629.0,서울특별시 중구 만리재로 159 (주)영원무역,,-,02-390-6000,19740620.0,51,20260914,1
1881,1101110165880,한일산업 주식회사,"HANIL INDUSTRIAL CO., LTD.",한일산업,"[""정욱준"", ""장오봉""]",2208125680.0,서울특별시 서초구 효령로 275 (서초동) 한일시멘트빌딩 5층,,www.hanilind.co.kr,02-3466-9600,19740605.0,0,20260914,0
1882,1101110166127,로젠(주),"LOGEN Co., Ltd.",로젠,"[""최용석"", ""김동주""]",1248122987.0,전라북도 김제시 용지면 백자3길 37 -,,www.cowellfashion.co.kr,031 -217 -2500,19740611.0,324,20260914,0
1893,1101110166903,KPX케미칼(주),"KPX CHEMICAL CO., LTD.",KPX케미칼,"[""양준영"", ""박승구"", ""이찬수""]",1108133923.0,서울특별시 마포구  마포대로 137  KPX빌딩,,www.kpxchemical.com,02-2014-4000,19740701.0,275,20260914,1
1901,1101110167498,주식회사 이마트에브리데이,E-MART EVERYDAY Inc.,이마트에브리데이,"[""한채양""]",2128125544.0,"서울특별시 성동구 성수일로 56 (성수동2가, 성수동BY센터)8,9,10층",,www.emarteveryday.co.kr,02-380-5743,19740711.0,3269,20260914,0
1910,1101110168404,고려아연(주),KOREA ZINC INC,고려아연,"[""박기덕""]",2118111260.0,서울특별시 종로구 종로33 (청진동) -,,www.koreazinc.co.kr,02-6947-2114,19740801.0,2054,20260914,1
1914,1101110168595,삼성중공업(주),"SAMSUNG HEAVY INDUSTRIES CO.,LTD",삼성중공업,"[""최성안""]",1208152780.0,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터,,www.samsungshi.com,031-5171-7000,19740805.0,10589,20260914,1
1929,1101110169874,아주아이비투자(주),"AJU IB INVESTMENT CO., LTD.",아주IB투자,"[""김지원""]",1168141872.0,"서울특별시 강남구 테헤란로 201, 아주빌딩 4, 5층",,www.ajuib.co.kr,02-3451-9200,19740909.0,52,20260914,0
1948,1101110171168,웰킵스하이텍(주),"WELKEEPS HITECH CO.,LTD",웰킵스하이텍,"[""박기태""]",3038107177.0,서울특별시 강동구 고덕비즈밸리로 54 웰킵스타워,,www.welkeepshitech.com,02-453-0488,19741023.0,3,20260914,0
1965,1101110172447,(주)윌비스,"THE WILLBES & CO.,LTD",윌비스,"[""송해진""]",1208114772.0,충청남도 천안시 동남구  만남로 76,,www.willbes.com,041-529-5716,19730309.0,124,20260914,1
1992,1101110175087,오케이캐피탈(주),"OK Capital Co., Ltd.",오케이캐피탈,"[""박승배""]",1028111985.0,서울특별시 중구 세종대로 39 10층,,https://www.okaycapital.co.kr/,1577-5001,19750120.0,213,20260914,0
2005,1101110175970,한솔피엔에스(주),"HANSOL PNS CO.,LTD.",한솔피엔에스,"[""홍성민"", ""김형준""]",1208159861.0,서울특별시 중구 퇴계로 213 일흥빌딩 5층,,www.hansolpns.com,02-772-5100,19750204.0,303,20260914,0
2012,1101110176986,(주)오리콤,ORICOM Inc,오리콤,"[""박병철"", ""정승우""]",2118134531.0,서울특별시 강남구  언주로 726 두산빌딩,,www.oricom.co.kr,02-510-4077,19750224.0,306,20260914,0
2043,1101110179659,웰바이오텍(주),"WELLBIOTEC CO.,LTD",웰바이오텍,"[""김한국""]",1198104065.0,서울특별시 송파구 법원로 128 제C동 1314호,,www.wellbiotec.co.kr,070-4110-6388,19750419.0,7,20260914,0
2057,1101110180888,(주)동서,DONG SUH COMPANIES INC.,동서,"[""윤세철"", ""김종희""]",1058138440.0,서울특별시 마포구 독막로 324 동서빌딩,,www.dongsuh.com,02-701-5050,19750516.0,275,20260914,1
2099,1101110185276,태광산업(주),"TAEKWANG INDUSTRIAL CO.,LTD",태광산업,"[""이부의"", ""정인철""]",2038143626.0,서울특별시 중구  동호로 310 (장충동2가),,www.taekwang.co.kr,02-3406-0866,19610915.0,826,20260914,1
2113,1101110186638,(주)이수페타시스,"ISUPETASYS CO.,LTD",이수페타시스,"[""최창복""]",5148116131.0,대구광역시 달성군  논공읍 논공로53길 36 이수페타시스,,www.petasys.com,053-610-0300,19720204.0,1368,20260914,1
2148,1101110189955,S-Oil(주),S-Oil Corporation,S-Oil,"[""Anwar A. Al-Hejazi"", ""안와르 에이 알-히즈아지""]",1168136743.0,서울특별시 마포구  백범로 192,,www.s-oil.com,02-3772-5151,19760106.0,3537,20260914,1
2152,1101110190340,삼호개발(주),SAMHO DEVELOPMENT CO,삼호개발,"[""심재범"", ""이영열""]",2208114806.0,충청남도 당진시  면천면 면천로 183,,www.samhodev.co.kr/,02-2046-7722,19760115.0,2713,20260914,1
2164,1101110191398,(주)강원에너지,"KANGWON ENERGY Co., Ltd.",강원에너지,"[""신진용"", ""하재득""]",1248146960.0,"전라북도 군산시 자유무역1길 60 웰크론강원 510-9, 510-10, 510-12",,kwenergy.co.kr,070-7467-9000,19760206.0,128,20260914,0
2183,1101110192180,엘지이노텍(주),"LG INNOTEK CO., LTD.",LG이노텍,"[""문혁수""]",1058174316.0,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크,,www.lginnotek.co.kr,02-3777-1114,19760224.0,12211,20260914,1
2186,1101110192271,(주)형지아이앤씨,HYUNGJI Innovation and Creative Company Limited,형지I&C,"[""최혜원""]",1198105079.0,"인천광역시 연수구 하모니로177번길 49 12층 (송도동,형지글로벌패션복합센터)",,www.hyungjiinc.com,02-6119-4900,19760225.0,71,20260914,0
2191,1101110192635,(주)에넥스,"ENEX CO.,LTD",에넥스,"[""박진규""]",2208131765.0,서울특별시 서초구 서초대로73길 40(서초동),,www.enex.co.kr,02-2185-2000,19760304.0,184,20260914,1
2202,1101110193196,롯데케미칼(주),LOTTE CHEMICAL CORPORATION,롯데케미칼,"[""신동빈"", ""이영준"", ""주우현""]",1188115012.0,서울특별시 송파구 올림픽로 300 롯데월드타워,,www.lottechem.com,02-829-4114,19760316.0,4349,20260914,1
2211,1101110193740,에이치엠엠(주),"HMM CO.,LTD",HMM,"[""최원혁""]",2028146197.0,부산광역시 동구 중앙대로 244 -,,www.hmm21.com,02-3706-5114,19760325.0,1933,20260914,1
2254,1101110197081,요진건설산업주식회사,YOJIN CONSTRUCTION & ENGINEERING,요진건설산업,"[""송선호""]",2248111397.0,강원도 원주시 시청로 21 (무실동),,www.yojin.co.kr,033-766-2684,19760609.0,0,20260914,0
2302,1101110200579,(주)유니온,UNION CORPORATION,유니온,"[""이우선""]",1048124962.0,서울특별시 중구  소공로 94 OCI빌딩 13층,,www.unioncement.com,02-3455-8793,19521206.0,221,20260914,1
2332,1101110202202,이수건설(주),"ISU Engineering & Construction co., Ltd.",이수건설,"[""김학봉""]",2068140254.0,서울특별시 서초구 사평대로 84 (반포동),,const.isu.co.kr,02-590-6524,19760907.0,0,20260914,0
2343,1101110202765,세방전지(주),"SEBANG GLOBAL BATTERY CO.,LTD",세방전지,"[""박정희""]",2208100490.0,서울특별시 강남구 선릉로 433,,www.gbattery.com,02-3451-6201,19520910.0,1284,20260914,1
2346,1101110202989,(주)한화갤러리아,"Hanwha Galleria Co., Ltd.",한화갤러리아,"[""김은수""]",2198100317.0,서울특별시 영등포구 63로 50,,www.hanwhagalleria.co.kr,02-410-7194,19760928.0,1124,20260914,0
2372,1101110204498,(주)와이투솔루션,"Y2 Solution CO.,LTD",와이투솔루션,"[""강석환""]",2208121836.0,경기도 화성시 팔탄면 시청로 971 212호,,www.yuyang.co.kr,031-8084-3986,19761104.0,95,20260914,1
2386,1101110205850,현대코퍼레이션(주),HYUNDAI CORPORATION,현대코퍼레이션,"[""정몽혁"", ""김원갑"", ""장안석""]",1018116269.0,서울특별시 종로구 율곡로2길 25 연합미디어센터빌딩 16층,,www.hyundaicorp.co.kr,02-390-1114,19761208.0,273,20260914,1
2389,1101110205975,금호석유화학(주),"KUMHO PETRO CHEMICAL CO.,LTD",금호석유화학,"[""백종훈""]",1028131147.0,"서울특별시 중구 청계천로 100 (수표동, 시그니쳐타워)",,www.kkpc.com,02-6961-1114,19761210.0,1606,20260914,1
2417,1101110207799,금강철강(주),"KEUM KANG STEEL CO., LTD",금강철강,"[""주성호""]",2028109038.0,"서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)",,www.kksteel.co.kr,(02)3471-0001,19770112.0,54,20260914,0
2423,1101110208127,(주)엘엑스판토스,"LX Pantos Co., Ltd.",엘엑스판토스,"[""이용호""]",1168131734.0,서울특별시 종로구 새문안로 58,,www.lxpantos.com,02-6908-0714,19770118.0,1986,20260914,0
2424,1101110208169,하나증권 주식회사,"Hana Securities Co., Ltd.",하나증권,"[""강성묵""]",1168105992.0,서울특별시 영등포구 의사당대로 82,,www.hanaw.com,02)3771-7114,19770118.0,1746,20260914,0
2426,1101110208383,아이에스동서(주),"IS DONGSEO CO., LTD.",아이에스동서,"[""배기문"", ""남병옥""]",2118631577.0,"경기도 고양시 덕양구 으뜸로 50 12,13,14층",,www.isdongseo.co.kr,070-4193-4066,19750901.0,357,20260914,1
2455,1101110210859,(주) DB Inc.,DB Inc.,DB,"[""문덕식"", ""강운식""]",2118119938.0,서울특별시 강남구 삼성로96길 23 7층,,www.dbinc.co.kr,02-2136-6000,19770315.0,975,20260914,1
2471,1101110211641,(주)코스틸,"KOSTEEL CO.,LTD",코스틸,"[""박성혁""]",2148605364.0,서울특별시 동대문구 사가정로 122 하우스토리 4층 (전농동),,www.kosteel.co.kr,02-2106-0200,19770330.0,0,20260914,0
2480,1101110212699,엔피씨(주),National Plastic Company Limited,엔피씨,"[""나창엽"", ""양창영"", ""심일식""]",1348126904.0,경기도 용인시 수지구 신수로 785-17 엔피씨(주),,www.npc.co.kr,031-5174-8800,19650529.0,231,20260914,1
2484,1101110212889,계양전기(주),"KEYANG ELECTRIC MACHINERY CO.,LTD",계양전기,"[""임영환""]",1048134422.0,서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층,,www.keyang.co.kr,02-559-6800,19770427.0,697,20260914,1
2524,1101110215536,현대모비스(주),"HYUNDAI MOBIS CO.,LTD",현대모비스,"[""정의선"", ""이규석""]",1018116406.0,서울 강남구 역삼1동 로담코빌딩 140-2,,www.mobis.com,02-2018-5114,19770701.0,12535,20260914,1
2526,1101110215578,CJ씨푸드(주),CJ SEAFOOD CORPORATION,CJ씨푸드,"[""김동환""]",2298112289.0,경기도 성남시 중원구  둔촌대로388번길 32 (상대원동),,www.cjseafood.net,031-730-9114,19760315.0,360,20260914,1
2552,1101110217607,(주)유성티엔에스,"YOOSUNG T&S CO.,LTD",유성티엔에스,"[""김원철""]",2208119698.0,"서울특별시 서초구  남부순환로 2583 9층(서초동, 서희타워)",,www.yoosungtns.co.kr,02  -3416-6644,19770810.0,60,20260914,0
2575,1101110219398,(주)리드코프,"The LEADCORP, Inc.",리드코프,"[""이재중""]",2138103413.0,"서울특별시 중구 소공로 109 3층(소공동, 소공동한화빌딩)",,www.leadcorp.co.kr,02  -2126-5000,19770919.0,240,20260914,0
2591,1101110220204,(주)청호ICT,"CHUNGHO ICT CO.,LTD.",청호ICT,"[""조중환""]",2088107756.0,경기도 김포시 양촌읍 황금1로 185 3층,,www.chunghoict.com,02-3670-7700-2,19771013.0,41,20260914,0
2592,1101110220288,(주)원일특강,WonilSpecialSteel,원일특강,"[""최극태""]",1198101622.0,"경기도 시흥시  공단2대로256번길 4 (정왕동, 시화공단3바104)",,www.wonilsteel.co.kr,031-434-1221,19771014.0,148,20260914,0
2601,1101110220882,(주)모나리자,"MONALISA CO.,LTD",모나리자,"[""이석주""]",1098107177.0,서울특별시 동작구  보라매로5길 15 전문건설회관빌딩 21층 (주)모나리자,,www.monarisa.co.kr,02-829-8800,19771028.0,213,20260914,1
2611,1101110221814,(주)케이씨씨,KCC Corporation,케이씨씨,"[""정몽진"", ""정재훈""]",2148170045.0,서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩,,www.kccworld.co.kr,02-3480-5000,19580812.0,3583,20260914,1
2612,1101110221939,(주)에스원,S-1 CORPORATION,에스원,"[""정해린"", ""하나오카타쿠로""]",2088113302.0,서울 중구 순화동 168 에스원빌딩 17층 총무팀,,www.s1.co.kr,00-1588-3112,19771128.0,7044,20260914,1
2615,1101110222151,대원미디어(주),"DAEWON MEDIA CO.,LTD.",대원미디어,"[""정욱"", ""정동훈""]",1068103487.0,"서울특별시 용산구 한강대로23길 55 6층 1-1호(한강로3가,현대아이파크몰 테마파크)",,daewonmedia.com,02-6373-3000,19771206.0,272,20260914,0
2622,1101110222557,주식회사 메가마트,MEGAMART,메가마트,"[""서창헌""]",1198100851.0,서울특별시 금천구 시흥대로27길 32 (주)메가마트,,www.megamart.com,02-820-8533,19750620.0,1639,20260914,0
2666,1101110224727,신라에스지(주),"SILLA SG CO., LTD.",신라에스지,"[""권기서""]",2198101029.0,서울특별시 송파구 백제고분로 362 7층,,www.sisfood.co.kr,02-416-0771,19770818.0,169,20260914,0
2674,1101110225254,삼해상사 주식회사,"SAM HAE COMMERCIAL CO., LTD.",삼해상사,"[""김덕술""]",2158103457.0,"서울특별시 송파구 양재대로 932 (가락동, 수산물시장동 1층 073-2호(중도매인))",,www.samhae.co.kr,(02) 431-2345,19780202.0,0,20260914,0
2690,1101110226327,한주에이알티(주),"HANJOO ART Co.,LTD.",한주에이알티,"[""한정수""]",1398101169.0,"경기도 성남시 중원구 갈마치로 245 1704호 (상대원동, 성남아이파크디어반)",,hanjooart.com/,031-742-3957,19780224.0,53,20260914,0
2708,1101110227359,DL모터스(주),"DL Motors Co.,Ltd.",DL모터스,"[""윤준원""]",2038136294.0,경상남도 창원시 성산구 공단로 602,,www.dmc.co.kr,055-239-7000,19780314.0,0,20260914,0
2814,1101110233439,(주)뉴아세아,"NEW ASIA CO.,LTD.",뉴아세아,"[""이상헌""]",1368118827.0,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,19780605.0,51,20260914,0
2817,1101110233520,강산개발(주),"KANG SAN DEVELOPMENT CO., LTD",강산개발,"[""박재준""]",2208120365.0,서울특별시 강남구 도곡로1길 25 (역삼동) 강산빌딩 5층,,,02-2007-9200,19780605.0,0,20260914,0
2829,1101110234312,에이치엘비이노베이션(주),"HLB innoVation Co.,Ltd.",HLB이노베이션,"[""진양곤"", ""BRYANBYONGJIN.KIM""]",1168116183.0,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,,www.hlbinnovation.com,031-522-3700,19780616.0,61,20260914,0
