row,key,column,before,after,confidence,evidence_url,evidence
3103,1101110006167,affiliate_sicNm,,도로 화물 운송업,medium,https://terms.naver.com/entry.naver?docId=649758&cid=43167&categoryId=43167,CJ대한통운은 육상 및 해상화물 운송 전문업체이다.
3121,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
3315,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
3566,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
3804,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
3836,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
3943,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
3963,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
4286,1101110006167,affiliate_sicNm,,도로 화물 운송업,medium,https://terms.naver.com/entry.naver?docId=649758&cid=43167&categoryId=43167,CJ대한통운은 육상 및 해상화물 운송 전문업체이다.
4354,1101110019334,affiliate_sicNm,,기타 식품 첨가물 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHRzQXhXMmdUQWRKQUxHQ21NS3FRQT09,(주)조흥의 업종은 기타 식품 첨가물 제조업으로 확인됨
4396,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
4421,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
4504,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
4522,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
4565,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
4624,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
4691,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
4715,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
5007,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
5187,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
5199,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
5226,1101110035132,affiliate_sicNm,,자동차용 엔진 및 자동차 제조업,medium,https://localbiz.kr/biz/%EC%BC%80%EC%9D%B4%EC%A7%80%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0-1258114248,케이지모빌리티(주)는 경기 평택시에 위치한 자동차용 엔진 및 자동차 제조업 사업자입니다.
5283,1101110019334,affiliate_sicNm,,기타 식품 첨가물 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHRzQXhXMmdUQWRKQUxHQ21NS3FRQT09,(주)조흥의 업종은 기타 식품 첨가물 제조업으로 확인됨
5330,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
5830,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
5846,1101110019334,affiliate_sicNm,,기타 식품 첨가물 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHRzQXhXMmdUQWRKQUxHQ21NS3FRQT09,(주)조흥의 업종은 기타 식품 첨가물 제조업으로 확인됨
6086,1101110002818,affiliate_sicNm,,크라프트지 및 상자용 판지 제조업,high,https://www.catch.co.kr/Comp/CompSummary/A1735,한국제지의 상세업종은 크라프트지 및 상자용 판지 제조업이다.
6151,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
6180,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
6320,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
6448,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
6470,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
6687,1101110019334,affiliate_sicNm,,기타 식품 첨가물 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHRzQXhXMmdUQWRKQUxHQ21NS3FRQT09,(주)조흥의 업종은 기타 식품 첨가물 제조업으로 확인됨
6852,1101110006167,affiliate_sicNm,,도로 화물 운송업,medium,https://terms.naver.com/entry.naver?docId=649758&cid=43167&categoryId=43167,CJ대한통운은 육상 및 해상화물 운송 전문업체이다.
7165,1101110019334,affiliate_sicNm,,기타 식품 첨가물 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHRzQXhXMmdUQWRKQUxHQ21NS3FRQT09,(주)조흥의 업종은 기타 식품 첨가물 제조업으로 확인됨
7284,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
7307,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
7427,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
7526,1101110003999,affiliate_sicNm,,호텔업,medium,http://nomustar.co.kr/sub/salary_page.php?company_name=(%EC%A3%BC)%EC%A1%B0%EC%84%A0%ED%98%B8%ED%85%94%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8&company_no=104812,"회사명: (주)조선호텔앤리조트, 주소: 서울특별시 중구 소공동, 업종: 호텔업"
7556,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
7646,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
7666,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
7759,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
7889,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
8009,1101110006167,affiliate_sicNm,,도로 화물 운송업,medium,https://terms.naver.com/entry.naver?docId=649758&cid=43167&categoryId=43167,CJ대한통운은 육상 및 해상화물 운송 전문업체이다.
8257,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
8331,1101110020307,affiliate_sicNm,,토목시설물 건설업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=S0FnYmZLckh4YVErcE5aRkkzS0NtUT09,삼환기업(주) 업종: 토목시설물 건설업
8487,1101110002818,affiliate_sicNm,,크라프트지 및 상자용 판지 제조업,high,https://www.catch.co.kr/Comp/CompSummary/A1735,한국제지의 상세업종은 크라프트지 및 상자용 판지 제조업이다.
8603,1101110027858,affiliate_sicNm,,건물 건설업,medium,https://www.saramin.co.kr/zf_user/company-info/view?csn=U3JoTU03L25XY0FSMTJ3VWNxYnhrdz09,극동건설(주) 기업소개 업종: 건물 건설업
9261,1101110033433,affiliate_sicNm,,모피 및 가죽 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cGxNbk84dkFhY21YanZrbElMYkNRUT09,"에스와이티에스(주)의 업종은 모피 및 가죽 제조업이며, 주소는 서울 강남구 테헤란로 301이다."
9413,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
11371,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11372,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11373,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11374,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11375,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11376,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11377,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11378,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11379,1101110031338,affiliate_sicNm,,지주회사,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3ZadnZROGt2bFBLd1c1Q2I0RUs3UT09,동국홀딩스(주)의 업종은 지주회사로 확인됨
11388,1101110035132,affiliate_sicNm,,자동차용 엔진 및 자동차 제조업,medium,https://localbiz.kr/biz/%EC%BC%80%EC%9D%B4%EC%A7%80%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0-1258114248,케이지모빌리티(주)는 경기 평택시에 위치한 자동차용 엔진 및 자동차 제조업 사업자입니다.
11389,1101110035132,affiliate_sicNm,,자동차용 엔진 및 자동차 제조업,medium,https://localbiz.kr/biz/%EC%BC%80%EC%9D%B4%EC%A7%80%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0-1258114248,케이지모빌리티(주)는 경기 평택시에 위치한 자동차용 엔진 및 자동차 제조업 사업자입니다.
14005,1101110027858,affiliate_sicNm,,건물 건설업,medium,https://www.saramin.co.kr/zf_user/company-info/view?csn=U3JoTU03L25XY0FSMTJ3VWNxYnhrdz09,극동건설(주) 기업소개 업종: 건물 건설업
14006,1101110027858,affiliate_sicNm,,건물 건설업,medium,https://www.saramin.co.kr/zf_user/company-info/view?csn=U3JoTU03L25XY0FSMTJ3VWNxYnhrdz09,극동건설(주) 기업소개 업종: 건물 건설업
14008,1101110002818,affiliate_sicNm,,크라프트지 및 상자용 판지 제조업,high,https://www.catch.co.kr/Comp/CompSummary/A1735,한국제지의 상세업종은 크라프트지 및 상자용 판지 제조업이다.
14009,1101110002818,affiliate_sicNm,,크라프트지 및 상자용 판지 제조업,high,https://www.catch.co.kr/Comp/CompSummary/A1735,한국제지의 상세업종은 크라프트지 및 상자용 판지 제조업이다.
14010,1101110002818,affiliate_sicNm,,크라프트지 및 상자용 판지 제조업,high,https://www.catch.co.kr/Comp/CompSummary/A1735,한국제지의 상세업종은 크라프트지 및 상자용 판지 제조업이다.
14011,1101110002818,affiliate_sicNm,,크라프트지 및 상자용 판지 제조업,high,https://www.catch.co.kr/Comp/CompSummary/A1735,한국제지의 상세업종은 크라프트지 및 상자용 판지 제조업이다.
14346,1101110019334,affiliate_sicNm,,기타 식품 첨가물 제조업,high,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHRzQXhXMmdUQWRKQUxHQ21NS3FRQT09,(주)조흥의 업종은 기타 식품 첨가물 제조업으로 확인됨
14597,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
14598,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
14599,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
14600,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
14601,1101110003668,affiliate_sicNm,,도로 화물 운송업,medium,https://kind.krx.co.kr/external/2024/03/12/001541/20240312003835/11011.htm,"당사는 육운, 항만하역, 해운, 창고운영 등을 포함한 물류사업을 주요사업으로 영위하고 있습니다."
14602,1101110006167,affiliate_sicNm,,도로 화물 운송업,medium,https://terms.naver.com/entry.naver?docId=649758&cid=43167&categoryId=43167,CJ대한통운은 육상 및 해상화물 운송 전문업체이다.
14603,1101110006167,affiliate_sicNm,,도로 화물 운송업,medium,https://terms.naver.com/entry.naver?docId=649758&cid=43167&categoryId=43167,CJ대한통운은 육상 및 해상화물 운송 전문업체이다.
14957,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
14958,1101110028939,affiliate_sicNm,,자동차 신품 부품 제조업,medium,https://bizno.net/article/5058504532,업종분류: 제조업 > 자동차 및 트레일러 제조업 > 자동차 신품 부품 제조업
9513,씨더블유한마음제일차㈜,subsidiary_addr,대한민국,"서울특별시 영등포구 여의대로 108, 13층",high,https://bizno.net/article/6158801570,"회사주소는 서울특별시 영등포구 여의대로 108, 13층이다."
9513,씨더블유한마음제일차㈜,subsidiary_region,,서울,high,https://bizno.net/article/6158801570,"회사주소는 서울특별시 영등포구 여의대로 108, 13층이다."
9514,더에이치본리제일차㈜,subsidiary_addr,대한민국,서울특별시 영등포구 여의나루로 60,medium,https://bizno.net/article/7698702393,더에이치본리제일차(주)의 회사주소는 서울특별시 영등포구 여의나루로 60이다.
9514,더에이치본리제일차㈜,subsidiary_region,,서울,medium,https://bizno.net/article/7698702393,더에이치본리제일차(주)의 회사주소는 서울특별시 영등포구 여의나루로 60이다.
9515,불당웅제일차㈜,subsidiary_addr,대한민국,서울특별시 영등포구,medium,https://www.webify.kr/%EA%B8%B0%EC%97%85/company/%EB%B6%88%EB%8B%B9%EC%9B%85%EC%A0%9C%EC%9D%BC%EC%B0%A8%28%EC%A3%BC%29,불당웅제일차(주)의 본사는 서울특별시 영등포구로 확인된다.
9515,불당웅제일차㈜,subsidiary_region,,서울,medium,https://www.webify.kr/%EA%B8%B0%EC%97%85/company/%EB%B6%88%EB%8B%B9%EC%9B%85%EC%A0%9C%EC%9D%BC%EC%B0%A8%28%EC%A3%BC%29,불당웅제일차(주)의 본사는 서울특별시 영등포구로 확인된다.
